frame,time_s,interval_index,spacing_cm,valid
837,27.9,2,20.37433155080214,True
838,27.933333333333334,1,20.962566844919788,True
838,27.933333333333334,2,20.267379679144387,True
839,27.966666666666665,1,21.49732620320856,True
839,27.966666666666665,2,20.16042780748663,True
840,28.0,1,18.556149732620323,True
841,28.033333333333335,1,18.502673796791445,True
842,28.066666666666666,1,18.556149732620323,True
843,28.1,1,18.716577540106954,True
844,28.133333333333333,1,18.983957219251337,True
845,28.166666666666668,1,19.3048128342246,True
846,28.2,1,19.62566844919786,True
847,28.233333333333334,1,19.09090909090909,True
848,28.266666666666666,1,19.83957219251337,True
849,28.3,1,19.572192513368986,True
850,28.333333333333332,1,18.877005347593585,True
851,28.366666666666667,1,21.871657754010695,True
852,28.4,1,19.946524064171125,True
853,28.433333333333334,1,21.925133689839573,True
854,28.466666666666665,1,33.04812834224599,False
855,28.5,1,20.962566844919788,True
856,28.533333333333335,1,20.855614973262032,True
857,28.566666666666666,1,20.90909090909091,True
858,28.6,1,22.19251336898396,True
858,28.6,2,12.299465240641712,False
859,28.633333333333333,1,21.22994652406417,True
859,28.633333333333333,2,12.352941176470589,False
860,28.666666666666668,1,23.155080213903744,True
861,28.7,1,21.711229946524064,True
862,28.733333333333334,1,23.368983957219253,True
863,28.766666666666666,1,23.368983957219253,True
864,28.8,1,22.19251336898396,True
865,28.833333333333332,1,22.459893048128343,True
866,28.866666666666667,1,23.262032085561497,True
867,28.9,1,23.262032085561497,True
868,28.933333333333334,1,23.04812834224599,True
869,28.966666666666665,1,23.04812834224599,True
870,29.0,1,23.04812834224599,True
871,29.033333333333335,1,23.04812834224599,True
872,29.066666666666666,1,23.04812834224599,True
873,29.1,1,23.529411764705884,True
874,29.133333333333333,1,24.27807486631016,True
875,29.166666666666668,1,23.529411764705884,True
876,29.2,1,25.93582887700535,True
877,29.233333333333334,1,23.850267379679146,True
878,29.266666666666666,1,13.262032085561497,False
878,29.266666666666666,2,11.925133689839573,False
879,29.3,1,13.262032085561497,False
879,29.3,2,11.925133689839573,False
880,29.333333333333332,1,13.262032085561497,False
880,29.333333333333332,2,11.925133689839573,False
