method,frame,time_s,lambda_cm,amp_std_px
reflected phase-gradient,1049,34.96666666666667,22.595270890621638,2.8952326977926175
reflected phase-gradient,1050,35.0,22.53082628336362,2.9084972462644405
reflected phase-gradient,1051,35.03333333333333,22.45787991101115,2.922935034960099
reflected phase-gradient,1052,35.06666666666667,22.375881431773777,2.9382044431732974
reflected phase-gradient,1053,35.1,22.28669405335033,2.9538898615440856
reflected phase-gradient,1054,35.13333333333333,22.15029728099164,2.969515881456695
reflected phase-gradient,1055,35.166666666666664,21.893591020721555,2.9845681047100836
reflected phase-gradient,1056,35.2,21.707401137294802,2.9985195323273044
reflected phase-gradient,1057,35.233333333333334,21.58080043586855,3.0108608024819197
reflected phase-gradient,1058,35.266666666666666,21.507947304885672,3.0211320166786977
reflected phase-gradient,1059,35.3,21.464740627980852,3.0289535842363
reflected phase-gradient,1060,35.333333333333336,21.44388812036081,3.034053457509894
reflected phase-gradient,1061,35.36666666666667,21.44186802136166,3.036288323744285
reflected phase-gradient,1062,35.4,21.45445793292761,3.035656741943457
reflected phase-gradient,1063,35.43333333333333,21.476349457872224,3.0323028295425605
reflected phase-gradient,1064,35.46666666666667,21.512245017751226,3.0265098705888507
reflected phase-gradient,1065,35.5,21.553381788208192,3.018684082863432
reflected phase-gradient,1066,35.53333333333333,21.60131710365749,3.0093296818727495
reflected phase-gradient,1067,35.56666666666667,21.645456854210867,2.99901723382972
reflected phase-gradient,1068,35.6,21.694159346724547,2.988347998659041
reflected phase-gradient,1069,35.63333333333333,21.727683051345824,2.9779174186600796
reflected phase-gradient,1070,35.666666666666664,21.760630142684995,2.9682810089336176
reflected phase-gradient,1071,35.7,21.775147327171087,2.9599255903844433
reflected phase-gradient,1072,35.733333333333334,21.78812150189456,2.953248081990503
reflected phase-gradient,1073,35.766666666666666,21.774388515482713,2.9485430302979982
reflected phase-gradient,1074,35.8,21.759908878683696,2.945998876350099
reflected phase-gradient,1075,35.833333333333336,21.732661656109837,2.9457018649120426
reflected phase-gradient,1076,35.86666666666667,21.696055377383125,2.9476456980436216
reflected phase-gradient,1077,35.9,21.66441861831857,2.951744664405822
reflected phase-gradient,1078,35.93333333333333,21.6254625507901,2.9578480673809264
reflected phase-gradient,1079,35.96666666666667,21.59423334663376,2.965754245747199
reflected phase-gradient,1080,36.0,21.558870856493233,2.975223163793919
reflected phase-gradient,1081,36.03333333333333,21.52268370979677,2.9859872460323134
reflected phase-gradient,1082,36.06666666666667,21.500410468994765,2.9977606720938086
reflected phase-gradient,1083,36.1,21.48207653725161,3.0102476233162236
reflected phase-gradient,1084,36.13333333333333,21.472733828465877,3.0231499625552245
reflected phase-gradient,1085,36.166666666666664,21.45176788440612,3.0361745917946927
reflected phase-gradient,1086,36.2,21.44740056022848,3.0490403827979
reflected phase-gradient,1087,36.233333333333334,21.43419185297419,3.0614842495338266
reflected phase-gradient,1088,36.266666666666666,21.410475322451784,3.0732657468687155
reflected phase-gradient,1089,36.3,21.384809093910693,3.0841696126414875
reflected phase-gradient,1090,36.333333333333336,21.344671442974352,3.0940059331438805
reflected phase-gradient,1091,36.36666666666667,21.299569317114944,3.102608055722195
reflected phase-gradient,1092,36.4,21.227266664876726,3.1098288963719796
reflected phase-gradient,1093,36.43333333333333,21.15009781741922,3.11553676623415
reflected phase-gradient,1094,36.46666666666667,21.046259660766385,3.1196121407622215
reflected phase-gradient,1095,36.5,20.9395363973757,3.121946820960488
reflected phase-gradient,1096,36.53333333333333,20.820294408512115,3.1224466436214233
reflected phase-gradient,1097,36.56666666666667,20.699622595545915,3.1210383103540877
reflected phase-gradient,1098,36.6,20.58249585024856,3.117680112377963
reflected phase-gradient,1099,36.63333333333333,20.46689056058844,3.1123754672888952
reflected phase-gradient,1100,36.666666666666664,20.371752872436158,3.105187414117869
reflected phase-gradient,1101,36.7,20.30999577696595,3.0962516827969413
reflected phase-gradient,1102,36.733333333333334,20.248072539248568,3.085785775462542
reflected phase-gradient,1103,36.766666666666666,20.187026463691755,3.074091727113429
reflected phase-gradient,1104,36.8,20.125173179978294,3.0615508472040847
reflected phase-gradient,1105,36.833333333333336,20.06485873588856,3.0486097152767893
reflected phase-gradient,1106,36.86666666666667,20.004673707004443,3.0357578895248754
reflected phase-gradient,1107,36.9,19.946607646052136,3.0234990164453417
reflected phase-gradient,1108,36.93333333333333,19.8934130879356,3.012318100165413
reflected phase-gradient,1109,36.96666666666667,19.839898626813124,3.002648395740503
reflected phase-gradient,1110,37.0,19.789144827054148,2.9948415642576323
reflected phase-gradient,1111,37.03333333333333,19.746679734029623,2.98914428970485
reflected phase-gradient,1112,37.06666666666667,19.709456988665433,2.9856835584565022
reflected phase-gradient,1113,37.1,19.67749714685354,2.9844614322534753
reflected phase-gradient,1114,37.13333333333333,19.651035160251542,2.9853587005500692
reflected phase-gradient,1115,37.166666666666664,19.645733114241004,2.988145602404412
reflected phase-gradient,1116,37.2,19.650361926612682,2.9924971203735873
