"1 _ 1",,,,,,"2 _ 3",,,,,,"3 _ 1",,,,,
"时间","载荷","行程","引伸计1","引伸计1(应变)","行程(应变)","时间","载荷","行程","引伸计1","引伸计1(应变)","行程(应变)","时间","载荷","行程","引伸计1","引伸计1(应变)","行程(应变)"
"sec","N","mm","mm","%","%","sec","N","mm","mm","%","%","sec","N","mm","mm","%","%"
"5.21","732.8888","0.08665","0.0261196","0.1044784","0.1575454","5.21","1394.477","0.08659167","0.0310476","0.1241904","0.1574394","5.21","1373.904","0.08660834","0.0306751","0.1227004","0.1574697"
"5.22","734.1358","0.08680833","0.0261714","0.1046856","0.1578333","5.22","1396.161","0.08675834","0.031108","0.124432","0.1577424","5.22","1375.579","0.08676667","0.030739","0.122956","0.1577576"
"5.23","735.384","0.08698334","0.0262229","0.1048916","0.1581515","5.23","1397.841","0.086925","0.0311672","0.1246688","0.1580455","5.23","1377.253","0.08693334","0.0308031","0.1232124","0.1580606"
"5.24","736.6344","0.08715","0.026274","0.105096","0.1584546","5.24","1399.521","0.08709167","0.0312254","0.1249016","0.1583485","5.24","1378.926","0.08710834","0.0308668","0.1234672","0.1583788"
"5.25","737.8868","0.08731667","0.0263241","0.1052964","0.1587576","5.25","1401.201","0.08726667","0.0312828","0.1251312","0.1586667","5.25","1380.599","0.087275","0.0309293","0.1237172","0.1586818"
"5.26","739.1408","0.087475","0.0263728","0.1054912","0.1590455","5.26","1402.883","0.087425","0.0313394","0.1253576","0.1589545","5.26","1382.271","0.08744167","0.0309906","0.1239624","0.1589849"
"5.27","740.396","0.08764167","0.0264204","0.1056816","0.1593485","5.27","1404.567","0.08759167","0.0313949","0.1255796","0.1592576","5.27","1383.941","0.0876","0.0310513","0.1242052","0.1592727"
"5.28","741.6522","0.08781667","0.0264677","0.1058708","0.1596667","5.28","1406.252","0.08775833","0.0314496","0.1257984","0.1595606","5.28","1385.612","0.08776667","0.0311121","0.1244484","0.1595758"
"5.29","742.9086","0.08798333","0.0265152","0.1060608","0.1599697","5.29","1407.939","0.08793333","0.0315038","0.1260152","0.1598788","5.29","1387.285","0.08794167","0.0311735","0.124694","0.1598939"
"5.3","744.1644","0.08814166","0.0265636","0.1062544","0.1602576","5.3","1409.628","0.08809166","0.0315582","0.1262328","0.1601667","5.3","1388.962","0.08810833","0.0312359","0.1249436","0.160197"
"5.31","745.4194","0.08830833","0.0266129","0.1064516","0.1605606","5.31","1411.317","0.08825833","0.031614","0.126456","0.1604697","5.31","1390.643","0.08826667","0.0312995","0.125198","0.1604849"
"5.32","746.6734","0.08848333","0.0266634","0.1066536","0.1608788","5.32","1413.007","0.088425","0.0316715","0.126686","0.1607727","5.32","1392.327","0.08843333","0.0313642","0.1254568","0.1607879"
"5.33","747.9264","0.08865","0.0267154","0.1068616","0.1611818","5.33","1414.696","0.08859167","0.031731","0.126924","0.1610758","5.33","1394.014","0.08860833","0.0314294","0.1257176","0.1611061"
"5.34","749.1782","0.08880834","0.0267687","0.1070748","0.1614697","5.34","1416.385","0.08875833","0.0317924","0.1271696","0.1613788","5.34","1395.7","0.08876666","0.0314944","0.1259776","0.1613939"
"5.35","750.4294","0.08898333","0.0268225","0.10729","0.1617879","5.35","1418.074","0.088925","0.0318555","0.127422","0.1616818","5.35","1397.384","0.08893333","0.0315588","0.1262352","0.161697"
"5.36","751.679","0.08915","0.0268763","0.1075052","0.1620909","5.36","1419.762","0.08909167","0.0319201","0.1276804","0.1619848","5.36","1399.066","0.0891","0.0316215","0.126486","0.162"
"5.37","752.9266","0.08931667","0.0269296","0.1077184","0.1623939","5.37","1421.449","0.08925834","0.0319851","0.1279404","0.1622879","5.37","1400.745","0.089275","0.0316826","0.1267304","0.1623182"
"5.38","754.1714","0.089475","0.026982","0.107928","0.1626818","5.38","1423.135","0.089425","0.0320493","0.1281972","0.1625909","5.38","1402.423","0.08944166","0.0317431","0.1269724","0.1626212"
"5.39","755.4136","0.08964167","0.0270333","0.1081332","0.1629848","5.39","1424.821","0.08959167","0.0321127","0.1284508","0.1628939","5.39","1404.101","0.0896","0.0318039","0.1272156","0.1629091"
"5.4","756.653","0.08980834","0.0270839","0.1083356","0.1632879","5.4","1426.507","0.08975834","0.0321758","0.1287032","0.163197","5.4","1405.781","0.08976667","0.0318649","0.1274596","0.1632121"
"5.41","757.8912","0.08998334","0.0271341","0.1085364","0.1636061","5.41","1428.193","0.089925","0.0322391","0.1289564","0.1635","5.41","1407.462","0.08994167","0.0319262","0.1277048","0.1635303"
"5.42","759.1288","0.09015","0.0271836","0.1087344","0.1639091","5.42","1429.879","0.09009167","0.0323028","0.1292112","0.163803","5.42","1409.145","0.09010834","0.0319885","0.127954","0.1638333"
"5.43","760.3664","0.09031667","0.0272327","0.1089308","0.1642121","5.43","1431.566","0.09025834","0.0323668","0.1294672","0.1641061","5.43","1410.83","0.09026667","0.0320525","0.12821","0.1641212"
"5.44","761.6052","0.090475","0.0272818","0.1091272","0.1645","5.44","1433.254","0.090425","0.032431","0.129724","0.1644091","5.44","1412.515","0.09043334","0.0321183","0.1284732","0.1644242"
"5.45","762.8464","0.09065","0.0273314","0.1093256","0.1648182","5.45","1434.942","0.09059167","0.0324953","0.1299812","0.1647121","5.45","1414.199","0.0906","0.0321856","0.1287424","0.1647273"
"5.46","764.0908","0.09080833","0.0273814","0.1095256","0.1651061","5.46","1436.631","0.09075833","0.0325599","0.1302396","0.1650151","5.46","1415.88","0.090775","0.0322532","0.1290128","0.1650454"
"5.47","765.3378","0.090975","0.0274317","0.1097268","0.1654091","5.47","1438.32","0.090925","0.0326247","0.1304988","0.1653182","5.47","1417.56","0.09094167","0.0323205","0.129282","0.1653485"
"5.48","766.5862","0.09114167","0.0274821","0.1099284","0.1657121","5.48","1440.009","0.09109167","0.0326903","0.1307612","0.1656212","5.48","1419.237","0.0911","0.0323868","0.1295472","0.1656364"
"5.49","767.8352","0.09131667","0.0275329","0.1101316","0.1660303","5.49","1441.7","0.09125833","0.0327566","0.1310264","0.1659243","5.49","1420.911","0.09126667","0.0324519","0.1298076","0.1659394"
"5.5","769.085","0.09148333","0.0275838","0.1103352","0.1663333","5.5","1443.392","0.091425","0.032823","0.131292","0.1662273","5.5","1422.586","0.09144167","0.0325158","0.1300632","0.1662576"
"5.51","770.3366","0.09164166","0.027635","0.11054","0.1666212","5.51","1445.086","0.09159167","0.0328885","0.131554","0.1665303","5.51","1424.262","0.09160834","0.0325784","0.1303136","0.1665606"
"5.52","771.5894","0.09180833","0.0276862","0.1107448","0.1669242","5.52","1446.78","0.09175833","0.0329534","0.1318136","0.1668333","5.52","1425.941","0.09176667","0.0326394","0.1305576","0.1668485"
"5.53","772.8418","0.091975","0.0277368","0.1109472","0.1672273","5.53","1448.471","0.091925","0.0330182","0.1320728","0.1671364","5.53","1427.622","0.09193333","0.0326984","0.1307936","0.1671515"
"5.54","774.0926","0.09214167","0.0277865","0.111146","0.1675303","5.54","1450.162","0.09209166","0.0330832","0.1323328","0.1674394","5.54","1429.306","0.09210833","0.0327558","0.1310232","0.1674697"
"5.55","775.3428","0.092325","0.0278353","0.1113412","0.1678636","5.55","1451.852","0.09225833","0.0331489","0.1325956","0.1677424","5.55","1430.991","0.092275","0.0328117","0.1312468","0.1677727"
"5.56","776.593","0.092475","0.0278834","0.1115336","0.1681364","5.56","1453.541","0.092425","0.0332152","0.1328608","0.1680455","5.56","1432.678","0.09243333","0.0328665","0.131466","0.1680606"
"5.57","777.8426","0.09264167","0.0279308","0.1117232","0.1684394","5.57","1455.229","0.09259167","0.0332816","0.1331264","0.1683485","5.57","1434.367","0.0926","0.0329207","0.1316828","0.1683636"
"5.58","779.0886","0.09280834","0.0279774","0.1119096","0.1687424","5.58","1456.915","0.09275834","0.0333474","0.1333896","0.1686515","5.58","1436.054","0.09276666","0.0329753","0.1319012","0.1686667"
"5.59","780.328","0.092975","0.0280231","0.1120924","0.1690454","5.59","1458.599","0.092925","0.0334121","0.1336484","0.1689546","5.59","1437.74","0.09294166","0.0330314","0.1321256","0.1689848"
"5.6","781.5602","0.09314167","0.0280683","0.1122732","0.1693485","5.6","1460.282","0.09309167","0.0334752","0.1339008","0.1692576","5.6","1439.423","0.0931","0.0330896","0.1323584","0.1692727"
"5.61","782.7854","0.09330834","0.0281132","0.1124528","0.1696515","5.61","1461.963","0.09325834","0.033537","0.134148","0.1695606","5.61","1441.104","0.09326667","0.0331496","0.1325984","0.1695758"
"5.62","784.005","0.093475","0.0281583","0.1126332","0.1699545","5.62","1463.644","0.093425","0.0335972","0.1343888","0.1698636","5.62","1442.78","0.09343334","0.0332111","0.1328444","0.1698788"
"5.63","785.221","0.09364167","0.0282046","0.1128184","0.1702576","5.63","1465.325","0.09359167","0.0336558","0.1346232","0.1701667","5.63","1444.454","0.09360833","0.0332732","0.1330928","0.170197"
"5.64","786.4364","0.09380834","0.0282526","0.1130104","0.1705606","5.64","1467.007","0.09375834","0.0337129","0.1348516","0.1704697","5.64","1446.126","0.09376667","0.0333355","0.133342","0.1704849"
"5.65","787.6526","0.093975","0.0283024","0.1132096","0.1708636","5.65","1468.69","0.093925","0.0337686","0.1350744","0.1707727","5.65","1447.8","0.09393334","0.0333977","0.1335908","0.1707879"
"5.66","788.8724","0.09414167","0.0283537","0.1134148","0.1711667","5.66","1470.374","0.09409167","0.033823","0.135292","0.1710758","5.66","1449.474","0.0941","0.0334596","0.1338384","0.1710909"
"5.67","790.097","0.09430833","0.0284058","0.1136232","0.1714697","5.67","1472.058","0.09425833","0.033878","0.135512","0.1713788","5.67","1451.152","0.094275","0.0335212","0.1340848","0.1714091"
"5.68","791.3274","0.094475","0.0284583","0.1138332","0.1717727","5.68","1473.743","0.094425","0.0339349","0.1357396","0.1716818","5.68","1452.832","0.09443334","0.0335832","0.1343328","0.171697"
"5.69","792.5632","0.09464167","0.0285105","0.114042","0.1720758","5.69","1475.429","0.09459167","0.033994","0.135976","0.1719849","5.69","1454.514","0.0946","0.0336457","0.1345828","0.172"
"5.7","793.8038","0.09480833","0.0285619","0.1142476","0.1723788","5.7","1477.116","0.09475833","0.034055","0.13622","0.1722879","5.7","1456.196","0.09476667","0.0337082","0.1348328","0.172303"
"5.71","795.0474","0.094975","0.0286127","0.1144508","0.1726818","5.71","1478.804","0.094925","0.0341179","0.1364716","0.1725909","5.71","1457.878","0.09493333","0.0337705","0.135082","0.1726061"
"5.72","796.2934","0.09514166","0.0286629","0.1146516","0.1729848","5.72","1480.494","0.09509167","0.0341821","0.1367284","0.1728939","5.72","1459.559","0.09510834","0.0338327","0.1353308","0.1729243"
"5.73","797.5414","0.09530833","0.028713","0.114852","0.1732879","5.73","1482.184","0.09525","0.0342463","0.1369852","0.1731818","5.73","1461.237","0.09526667","0.0338948","0.1355792","0.1732121"
"5.74","798.7906","0.095475","0.0287632","0.1150528","0.1735909","5.74","1483.873","0.095425","0.0343095","0.137238","0.1735","5.74","1462.913","0.09543333","0.0339563","0.1358252","0.1735152"
"5.75","800.041","0.09564167","0.0288135","0.115254","0.1738939","5.75","1485.563","0.09559166","0.0343707","0.1374828","0.173803","5.75","1464.589","0.0956","0.0340165","0.136066","0.1738182"
"5.76","801.2928","0.09580833","0.0288638","0.1154552","0.174197","5.76","1487.251","0.09575833","0.0344292","0.1377168","0.1741061","5.76","1466.264","0.095775","0.0340745","0.136298","0.1741364"
"5.77","802.5454","0.095975","0.0289149","0.1156596","0.1745","5.77","1488.938","0.095925","0.0344853","0.1379412","0.1744091","5.77","1467.941","0.09593333","0.0341305","0.136522","0.1744242"
"5.78","803.7974","0.09614167","0.028967","0.115868","0.174803","5.78","1490.623","0.09609167","0.0345398","0.1381592","0.1747121","5.78","1469.617","0.0961","0.0341855","0.136742","0.1747273"
"5.79","805.0474","0.09630834","0.0290197","0.1160788","0.1751061","5.79","1492.307","0.09625833","0.0345941","0.1383764","0.1750152","5.79","1471.294","0.09626666","0.034241","0.136964","0.1750303"
"5.8","806.2956","0.096475","0.0290721","0.1162884","0.1754091","5.8","1493.99","0.096425","0.0346489","0.1385956","0.1753182","5.8","1472.97","0.09644167","0.0342984","0.1371936","0.1753485"
"5.81","807.5422","0.09664167","0.0291239","0.1164956","0.1757121","5.81","1495.675","0.09659167","0.0347053","0.1388212","0.1756212","5.81","1474.646","0.09660833","0.0343587","0.1374348","0.1756515"
"5.82","808.7864","0.09680834","0.0291754","0.1167016","0.1760152","5.82","1497.365","0.09675834","0.0347633","0.1390532","0.1759243","5.82","1476.324","0.09676667","0.0344209","0.1376836","0.1759394"
"5.83","810.0278","0.096975","0.0292261","0.1169044","0.1763182","5.83","1499.059","0.096925","0.0348225","0.13929","0.1762273","5.83","1478.004","0.09693334","0.0344844","0.1379376","0.1762424"
"5.84","811.2664","0.09714167","0.0292763","0.1171052","0.1766212","5.84","1500.757","0.09709167","0.034882","0.139528","0.1765303","5.84","1479.685","0.0971","0.0345482","0.1381928","0.1765455"
"5.85","812.5032","0.09730834","0.0293262","0.1173048","0.1769242","5.85","1502.458","0.09725834","0.034942","0.139768","0.1768333","5.85","1481.365","0.097275","0.0346122","0.1384488","0.1768636"
"5.86","813.7402","0.097475","0.0293757","0.1175028","0.1772273","5.86","1504.16","0.097425","0.0350031","0.1400124","0.1771364","5.86","1483.045","0.09744167","0.0346761","0.1387044","0.1771667"
"5.87","814.9778","0.09764167","0.0294253","0.1177012","0.1775303","5.87","1505.862","0.09759167","0.0350657","0.1402628","0.1774394","5.87","1484.724","0.0976","0.0347399","0.1389596","0.1774545"
"5.88","816.216","0.09780833","0.0294748","0.1178992","0.1778333","5.88","1507.562","0.09775834","0.0351298","0.1405192","0.1777424","5.88","1486.404","0.09776667","0.0348035","0.139214","0.1777576"
"5.89","817.4548","0.097975","0.0295242","0.1180968","0.1781364","5.89","1509.26","0.097925","0.0351944","0.1407776","0.1780455","5.89","1488.084","0.09794167","0.0348667","0.1394668","0.1780758"
"5.9","818.6932","0.09814167","0.0295732","0.1182928","0.1784394","5.9","1510.956","0.09809167","0.0352593","0.1410372","0.1783485","5.9","1489.763","0.09810834","0.0349298","0.1397192","0.1783788"
"5.91","819.9306","0.09830833","0.029622","0.118488","0.1787424","5.91","1512.648","0.09825833","0.0353238","0.1412952","0.1786515","5.91","1491.442","0.098275","0.0349927","0.1399708","0.1786818"
"5.92","821.1666","0.09848333","0.0296702","0.1186808","0.1790606","5.92","1514.337","0.098425","0.035388","0.141552","0.1789546","5.92","1493.12","0.09843334","0.0350552","0.1402208","0.1789697"
"5.93","822.4012","0.09865","0.0297172","0.1188688","0.1793636","5.93","1516.023","0.09859167","0.0354522","0.1418088","0.1792576","5.93","1494.799","0.09860834","0.0351169","0.1404676","0.1792879"
"5.94","823.6342","0.09880833","0.0297634","0.1190536","0.1796515","5.94","1517.705","0.09875833","0.0355164","0.1420656","0.1795606","5.94","1496.478","0.098775","0.0351777","0.1407108","0.1795909"
"5.95","824.8654","0.098975","0.0298093","0.1192372","0.1799545","5.95","1519.386","0.098925","0.0355806","0.1423224","0.1798636","5.95","1498.159","0.09893333","0.0352373","0.1409492","0.1798788"
"5.96","826.0954","0.09914166","0.029855","0.11942","0.1802576","5.96","1521.067","0.09909167","0.035644","0.142576","0.1801667","5.96","1499.838","0.0991","0.0352958","0.1411832","0.1801818"
"5.97","827.3244","0.09931667","0.029901","0.119604","0.1805758","5.97","1522.752","0.09925833","0.0357067","0.1428268","0.1804697","5.97","1501.515","0.09926667","0.0353538","0.1414152","0.1804849"
"5.98","828.5522","0.099475","0.0299477","0.1197908","0.1808636","5.98","1524.439","0.099425","0.0357694","0.1430776","0.1807727","5.98","1503.189","0.09944167","0.0354114","0.1416456","0.180803"
"5.99","829.7798","0.09964167","0.0299956","0.1199824","0.1811667","5.99","1526.128","0.09959166","0.0358332","0.1433328","0.1810758","5.99","1504.86","0.09960833","0.0354691","0.1418764","0.1811061"
"6","831.0078","0.09980834","0.0300448","0.1201792","0.1814697","6","1527.817","0.09975833","0.0358984","0.1435936","0.1813788","6","1506.531","0.09976666","0.0355272","0.1421088","0.1813939"
"6.01","832.236","0.09998333","0.0300955","0.120382","0.1817879","6.01","1529.503","0.099925","0.0359646","0.1438584","0.1816818","6.01","1508.204","0.09993333","0.0355858","0.1423432","0.181697"
"6.02","833.4641","0.1001417","0.0301469","0.1205876","0.1820758","6.02","1531.189","0.1000917","0.0360308","0.1441232","0.1819848","6.02","1509.879","0.1001083","0.0356447","0.1425788","0.1820152"
"6.03","834.6896","0.1003083","0.0301984","0.1207936","0.1823788","6.03","1532.875","0.1002583","0.0360958","0.1443832","0.1822879","6.03","1511.557","0.1002667","0.0357035","0.142814","0.182303"
"6.04","835.9114","0.100475","0.0302492","0.1209968","0.1826818","6.04","1534.564","0.100425","0.0361591","0.1446364","0.1825909","6.04","1513.238","0.1004333","0.0357622","0.1430488","0.1826061"
"6.05","837.1298","0.10065","0.0302983","0.1211932","0.183","6.05","1536.257","0.1005917","0.0362207","0.1448828","0.1828939","6.05","1514.921","0.1006","0.0358208","0.1432832","0.1829091"
"6.06","838.3458","0.1008167","0.0303454","0.1213816","0.183303","6.06","1537.952","0.1007667","0.0362811","0.1451244","0.1832121","6.06","1516.606","0.100775","0.0358793","0.1435172","0.1832273"
"6.07","839.5616","0.100975","0.0303911","0.1215644","0.1835909","6.07","1539.651","0.100925","0.036341","0.145364","0.1835","6.07","1518.29","0.1009333","0.0359378","0.1437512","0.1835152"
"6.08","840.778","0.1011417","0.0304368","0.1217472","0.1838939","6.08","1541.351","0.1010917","0.036401","0.145604","0.183803","6.08","1519.974","0.1011083","0.0359969","0.1439876","0.1838333"
"6.09","841.9964","0.1013083","0.0304835","0.121934","0.184197","6.09","1543.053","0.1012583","0.0364611","0.1458444","0.1841061","6.09","1521.658","0.1012667","0.0360577","0.1442308","0.1841212"
"6.1","843.2184","0.101475","0.0305321","0.1221284","0.1845","6.1","1544.755","0.101425","0.0365208","0.1460832","0.1844091","6.1","1523.342","0.1014417","0.0361198","0.1444792","0.1844394"
