"1 _ 1",,,,,,"2 _ 3",,,,,,"3 _ 1",,,,,
"时间","载荷","行程","引伸计1","引伸计1(应变)","行程(应变)","时间","载荷","行程","引伸计1","引伸计1(应变)","行程(应变)","时间","载荷","行程","引伸计1","引伸计1(应变)","行程(应变)"
"sec","N","mm","mm","%","%","sec","N","mm","mm","%","%","sec","N","mm","mm","%","%"
"6.56","1419.771","0.1090833","0.0102045","0.020409","0.1983333","6.56","2130.234","0.109225","0.0157082","0.0314164","0.1985909","6.56","2119.009","0.1091167","0.0157914","0.0315828","0.1983939"
"6.57","1421.305","0.10925","0.0102137","0.0204274","0.1986364","6.57","2132.249","0.1093917","0.015731","0.031462","0.1988939","6.57","2121.03","0.109275","0.0158155","0.031631","0.1986818"
"6.58","1422.839","0.1094167","0.010222","0.020444","0.1989394","6.58","2134.263","0.1095583","0.0157538","0.0315076","0.199197","6.58","2123.056","0.1094417","0.015838","0.031676","0.1989848"
"6.59","1424.373","0.1095917","0.0102297","0.0204594","0.1992576","6.59","2136.278","0.109725","0.0157763","0.0315526","0.1995","6.59","2125.085","0.1096083","0.0158589","0.0317178","0.1992879"
"6.6","1425.908","0.10975","0.0102366","0.0204732","0.1995455","6.6","2138.293","0.1098917","0.015798","0.031596","0.199803","6.6","2127.117","0.1097833","0.0158783","0.0317566","0.1996061"
"6.61","1427.442","0.1099167","0.0102431","0.0204862","0.1998485","6.61","2140.31","0.1100583","0.0158185","0.031637","0.2001061","6.61","2129.15","0.1099417","0.0158968","0.0317936","0.1998939"
"6.62","1428.975","0.1100833","0.0102507","0.0205014","0.2001515","6.62","2142.327","0.110225","0.0158374","0.0316748","0.2004091","6.62","2131.183","0.1101083","0.0159152","0.0318304","0.200197"
"6.63","1430.506","0.1102583","0.0102603","0.0205206","0.2004697","6.63","2144.343","0.1103917","0.0158551","0.0317102","0.2007121","6.63","2133.217","0.110275","0.0159335","0.031867","0.2005"
"6.64","1432.036","0.1104167","0.0102723","0.0205446","0.2007576","6.64","2146.358","0.1105583","0.0158725","0.031745","0.2010151","6.64","2135.254","0.1104417","0.0159511","0.0319022","0.200803"
"6.65","1433.567","0.1105833","0.0102863","0.0205726","0.2010606","6.65","2148.373","0.110725","0.0158906","0.0317812","0.2013182","6.65","2137.294","0.1106167","0.0159676","0.0319352","0.2011212"
"6.66","1435.099","0.11075","0.0103012","0.0206024","0.2013637","6.66","2150.389","0.1108917","0.0159095","0.031819","0.2016212","6.66","2139.337","0.1107833","0.015983","0.031966","0.2014242"
"6.67","1436.633","0.1109167","0.0103162","0.0206324","0.2016667","6.67","2152.407","0.1110583","0.0159291","0.0318582","0.2019242","6.67","2141.382","0.1109417","0.0159974","0.0319948","0.2017121"
"6.68","1438.168","0.1110833","0.0103304","0.0206608","0.2019697","6.68","2154.427","0.111225","0.0159486","0.0318972","0.2022273","6.68","2143.427","0.1111083","0.0160108","0.0320216","0.2020152"
"6.69","1439.702","0.11125","0.0103433","0.0206866","0.2022727","6.69","2156.45","0.1113917","0.0159677","0.0319354","0.2025303","6.69","2145.471","0.111275","0.0160235","0.032047","0.2023182"
"6.7","1441.235","0.1114167","0.0103549","0.0207098","0.2025758","6.7","2158.476","0.1115583","0.015986","0.031972","0.2028333","6.7","2147.512","0.1114417","0.0160362","0.0320724","0.2026212"
"6.71","1442.766","0.1115833","0.0103658","0.0207316","0.2028788","6.71","2160.503","0.111725","0.016004","0.032008","0.2031364","6.71","2149.551","0.1116083","0.0160494","0.0320988","0.2029243"
"6.72","1444.297","0.11175","0.0103763","0.0207526","0.2031818","6.72","2162.531","0.1118917","0.0160223","0.0320446","0.2034394","6.72","2151.588","0.111775","0.0160644","0.0321288","0.2032273"
"6.73","1445.827","0.1119167","0.010387","0.020774","0.2034849","6.73","2164.559","0.1120667","0.0160415","0.032083","0.2037576","6.73","2153.625","0.11195","0.016082","0.032164","0.2035455"
"6.74","1447.357","0.1120833","0.0103986","0.0207972","0.2037879","6.74","2166.588","0.112225","0.0160623","0.0321246","0.2040455","6.74","2155.663","0.1121167","0.0161024","0.0322048","0.2038485"
"6.75","1448.885","0.11225","0.0104112","0.0208224","0.2040909","6.75","2168.617","0.1123917","0.0160844","0.0321688","0.2043485","6.75","2157.704","0.112275","0.0161249","0.0322498","0.2041364"
"6.76","1450.412","0.1124167","0.0104249","0.0208498","0.2043939","6.76","2170.648","0.1125583","0.0161074","0.0322148","0.2046515","6.76","2159.749","0.1124417","0.0161486","0.0322972","0.2044394"
"6.77","1451.939","0.1125833","0.0104403","0.0208806","0.204697","6.77","2172.678","0.112725","0.0161303","0.0322606","0.2049545","6.77","2161.799","0.1126083","0.016173","0.032346","0.2047424"
"6.78","1453.468","0.11275","0.0104572","0.0209144","0.205","6.78","2174.709","0.1128917","0.0161529","0.0323058","0.2052576","6.78","2163.853","0.112775","0.0161982","0.0323964","0.2050454"
"6.79","1454.997","0.1129167","0.0104751","0.0209502","0.205303","6.79","2176.741","0.1130583","0.0161747","0.0323494","0.2055606","6.79","2165.909","0.1129417","0.0162248","0.0324496","0.2053485"
"6.8","1456.528","0.1130833","0.0104932","0.0209864","0.2056061","6.8","2178.773","0.113225","0.0161954","0.0323908","0.2058636","6.8","2167.967","0.1131083","0.0162527","0.0325054","0.2056515"
"6.81","1458.059","0.11325","0.0105113","0.0210226","0.2059091","6.81","2180.805","0.1134","0.0162148","0.0324296","0.2061818","6.81","2170.025","0.113275","0.0162809","0.0325618","0.2059545"
"6.82","1459.589","0.1134167","0.0105291","0.0210582","0.2062121","6.82","2182.835","0.1135583","0.0162325","0.032465","0.2064697","6.82","2172.082","0.1134417","0.0163082","0.0326164","0.2062576"
"6.83","1461.118","0.1135833","0.0105461","0.0210922","0.2065151","6.83","2184.861","0.113725","0.0162482","0.0324964","0.2067727","6.83","2174.137","0.1136083","0.0163341","0.0326682","0.2065606"
"6.84","1462.646","0.11375","0.0105625","0.021125","0.2068182","6.84","2186.886","0.1138917","0.0162631","0.0325262","0.2070758","6.84","2176.189","0.113775","0.0163581","0.0327162","0.2068636"
"6.85","1464.174","0.113925","0.0105779","0.0211558","0.2071364","6.85","2188.911","0.1140583","0.0162783","0.0325566","0.2073788","6.85","2178.24","0.1139417","0.0163803","0.0327606","0.2071667"
"6.86","1465.701","0.1140833","0.0105928","0.0211856","0.2074242","6.86","2190.938","0.114225","0.0162943","0.0325886","0.2076818","6.86","2180.289","0.1141167","0.0164009","0.0328018","0.2074849"
"6.87","1467.226","0.11425","0.0106074","0.0212148","0.2077273","6.87","2192.965","0.1143917","0.0163113","0.0326226","0.2079848","6.87","2182.336","0.1142833","0.0164207","0.0328414","0.2077879"
"6.88","1468.747","0.1144167","0.0106215","0.021243","0.2080303","6.88","2194.995","0.1145583","0.0163296","0.0326592","0.2082879","6.88","2184.383","0.1144417","0.0164407","0.0328814","0.2080758"
"6.89","1470.262","0.1145833","0.0106352","0.0212704","0.2083333","6.89","2197.027","0.1147333","0.0163489","0.0326978","0.2086061","6.89","2186.431","0.1146083","0.0164614","0.0329228","0.2083788"
"6.9","1471.767","0.11475","0.0106489","0.0212978","0.2086363","6.9","2199.061","0.1149","0.0163685","0.032737","0.2089091","6.9","2188.483","0.114775","0.0164825","0.032965","0.2086818"
"6.91","1473.265","0.1149167","0.010662","0.021324","0.2089394","6.91","2201.098","0.1150583","0.0163875","0.032775","0.209197","6.91","2190.539","0.11495","0.0165031","0.0330062","0.209"
"6.92","1474.755","0.1150833","0.0106747","0.0213494","0.2092424","6.92","2203.138","0.115225","0.0164056","0.0328112","0.2095","6.92","2192.598","0.1151083","0.0165234","0.0330468","0.2092879"
"6.93","1476.24","0.11525","0.0106867","0.0213734","0.2095455","6.93","2205.18","0.1154","0.0164234","0.0328468","0.2098182","6.93","2194.66","0.115275","0.0165437","0.0330874","0.2095909"
"6.94","1477.721","0.115425","0.0106976","0.0213952","0.2098636","6.94","2207.225","0.1155667","0.0164414","0.0328828","0.2101212","6.94","2196.724","0.1154417","0.0165637","0.0331274","0.2098939"
"6.95","1479.201","0.1155833","0.0107078","0.0214156","0.2101515","6.95","2209.272","0.115725","0.0164597","0.0329194","0.2104091","6.95","2198.791","0.1156083","0.0165837","0.0331674","0.210197"
"6.96","1480.682","0.11575","0.0107174","0.0214348","0.2104546","6.96","2211.321","0.1158917","0.0164786","0.0329572","0.2107121","6.96","2200.858","0.115775","0.016604","0.033208","0.2105"
"6.97","1482.169","0.1159167","0.0107261","0.0214522","0.2107576","6.97","2213.373","0.1160583","0.0164984","0.0329968","0.2110152","6.97","2202.926","0.1159417","0.0166246","0.0332492","0.210803"
"6.98","1483.663","0.1160833","0.0107342","0.0214684","0.2110606","6.98","2215.427","0.116225","0.0165188","0.0330376","0.2113182","6.98","2204.993","0.1161083","0.0166454","0.0332908","0.2111061"
"6.99","1485.165","0.11625","0.0107418","0.0214836","0.2113636","6.99","2217.484","0.1163917","0.0165391","0.0330782","0.2116212","6.99","2207.06","0.116275","0.0166664","0.0333328","0.2114091"
"7","1486.675","0.1164167","0.0107495","0.021499","0.2116667","7","2219.542","0.1165583","0.0165585","0.033117","0.2119242","7","2209.126","0.1164417","0.0166885","0.033377","0.2117121"
"7.01","1488.191","0.1165833","0.0107586","0.0215172","0.2119697","7.01","2221.6","0.1167333","0.0165767","0.0331534","0.2122424","7.01","2211.193","0.1166083","0.0167124","0.0334248","0.2120152"
"7.02","1489.713","0.11675","0.0107693","0.0215386","0.2122727","7.02","2223.657","0.1169","0.0165942","0.0331884","0.2125455","7.02","2213.259","0.116775","0.0167379","0.0334758","0.2123182"
"7.03","1491.24","0.1169167","0.0107812","0.0215624","0.2125758","7.03","2225.713","0.1170667","0.0166114","0.0332228","0.2128485","7.03","2215.325","0.1169417","0.0167638","0.0335276","0.2126212"
"7.04","1492.769","0.1170833","0.0107942","0.0215884","0.2128788","7.04","2227.77","0.117225","0.0166287","0.0332574","0.2131364","7.04","2217.392","0.1171083","0.0167893","0.0335786","0.2129243"
"7.05","1494.301","0.11725","0.0108081","0.0216162","0.2131818","7.05","2229.826","0.1173917","0.0166464","0.0332928","0.2134394","7.05","2219.46","0.117275","0.0168136","0.0336272","0.2132273"
"7.06","1495.834","0.1174167","0.0108226","0.0216452","0.2134848","7.06","2231.884","0.1175667","0.0166647","0.0333294","0.2137576","7.06","2221.531","0.1174417","0.0168366","0.0336732","0.2135303"
"7.07","1497.366","0.1175833","0.0108372","0.0216744","0.2137879","7.07","2233.943","0.1177333","0.016683","0.033366","0.2140606","7.07","2223.606","0.1176083","0.0168584","0.0337168","0.2138333"
"7.08","1498.896","0.11775","0.0108516","0.0217032","0.2140909","7.08","2236.003","0.1179","0.0167008","0.0334016","0.2143636","7.08","2225.682","0.1177833","0.016879","0.033758","0.2141515"
"7.09","1500.426","0.1179167","0.0108657","0.0217314","0.2143939","7.09","2238.064","0.1180583","0.0167181","0.0334362","0.2146515","7.09","2227.758","0.1179417","0.0168988","0.0337976","0.2144394"
"7.1","1501.956","0.1180833","0.0108801","0.0217602","0.214697","7.1","2240.126","0.118225","0.0167348","0.0334696","0.2149545","7.1","2229.833","0.1181083","0.0169183","0.0338366","0.2147424"
"7.11","1503.486","0.11825","0.0108953","0.0217906","0.215","7.11","2242.188","0.1184","0.0167511","0.0335022","0.2152727","7.11","2231.908","0.118275","0.0169373","0.0338746","0.2150455"
"7.12","1505.014","0.1184167","0.0109113","0.0218226","0.215303","7.12","2244.25","0.1185667","0.0167678","0.0335356","0.2155758","7.12","2233.983","0.1184417","0.0169561","0.0339122","0.2153485"
"7.13","1506.539","0.1185833","0.0109274","0.0218548","0.2156061","7.13","2246.314","0.118725","0.0167849","0.0335698","0.2158636","7.13","2236.061","0.1186083","0.0169745","0.033949","0.2156515"
"7.14","1508.059","0.11875","0.0109428","0.0218856","0.2159091","7.14","2248.381","0.1188917","0.0168026","0.0336052","0.2161667","7.14","2238.141","0.118775","0.0169923","0.0339846","0.2159545"
"7.15","1509.571","0.1189167","0.0109568","0.0219136","0.2162121","7.15","2250.452","0.1190667","0.0168217","0.0336434","0.2164849","7.15","2240.222","0.1189417","0.0170094","0.0340188","0.2162576"
"7.16","1511.078","0.1190833","0.0109689","0.0219378","0.2165152","7.16","2252.527","0.1192333","0.0168422","0.0336844","0.2167879","7.16","2242.305","0.1191167","0.0170254","0.0340508","0.2165758"
"7.17","1512.58","0.11925","0.0109786","0.0219572","0.2168182","7.17","2254.606","0.1193917","0.0168639","0.0337278","0.2170758","7.17","2244.39","0.1192833","0.0170407","0.0340814","0.2168788"
"7.18","1514.078","0.1194167","0.0109868","0.0219736","0.2171212","7.18","2256.688","0.1195583","0.0168867","0.0337734","0.2173788","7.18","2246.475","0.1194417","0.017056","0.034112","0.2171667"
"7.19","1515.575","0.1195833","0.0109945","0.021989","0.2174242","7.19","2258.77","0.1197333","0.0169112","0.0338224","0.217697","7.19","2248.558","0.1196083","0.0170726","0.0341452","0.2174697"
"7.2","1517.07","0.11975","0.0110025","0.022005","0.2177273","7.2","2260.853","0.1198917","0.0169375","0.033875","0.2179849","7.2","2250.639","0.119775","0.0170912","0.0341824","0.2177727"
"7.21","1518.566","0.1199167","0.0110106","0.0220212","0.2180303","7.21","2262.936","0.1200667","0.0169651","0.0339302","0.218303","7.21","2252.719","0.11995","0.0171118","0.0342236","0.2180909"
"7.22","1520.063","0.1200833","0.0110189","0.0220378","0.2183333","7.22","2265.018","0.120225","0.0169931","0.0339862","0.2185909","7.22","2254.798","0.1201167","0.0171343","0.0342686","0.2183939"
"7.23","1521.561","0.12025","0.0110281","0.0220562","0.2186364","7.23","2267.098","0.1204","0.0170203","0.0340406","0.2189091","7.23","2256.876","0.120275","0.0171584","0.0343168","0.2186818"
"7.24","1523.059","0.1204167","0.0110391","0.0220782","0.2189394","7.24","2269.177","0.1205667","0.0170463","0.0340926","0.2192121","7.24","2258.955","0.1204417","0.017183","0.034366","0.2189849"
"7.25","1524.555","0.1205833","0.0110524","0.0221048","0.2192424","7.25","2271.255","0.1207333","0.0170715","0.034143","0.2195151","7.25","2261.034","0.1206083","0.0172072","0.0344144","0.2192879"
"7.26","1526.05","0.12075","0.011067","0.022134","0.2195455","7.26","2273.333","0.1208917","0.0170958","0.0341916","0.219803","7.26","2263.114","0.120775","0.0172303","0.0344606","0.2195909"
"7.27","1527.545","0.1209167","0.011082","0.022164","0.2198485","7.27","2275.41","0.1210583","0.0171194","0.0342388","0.2201061","7.27","2265.193","0.1209417","0.0172519","0.0345038","0.2198939"
"7.28","1529.037","0.1210833","0.0110972","0.0221944","0.2201515","7.28","2277.488","0.1212333","0.0171422","0.0342844","0.2204242","7.28","2267.272","0.1211083","0.0172717","0.0345434","0.220197"
"7.29","1530.527","0.1212417","0.0111123","0.0222246","0.2204394","7.29","2279.567","0.1213917","0.0171641","0.0343282","0.2207121","7.29","2269.351","0.1212833","0.0172893","0.0345786","0.2205152"
"7.3","1532.013","0.1214167","0.0111267","0.0222534","0.2207576","7.3","2281.647","0.1215583","0.0171859","0.0343718","0.2210152","7.3","2271.429","0.1214417","0.0173054","0.0346108","0.220803"
"7.31","1533.496","0.1215833","0.0111402","0.0222804","0.2210606","7.31","2283.73","0.121725","0.0172082","0.0344164","0.2213182","7.31","2273.509","0.1216083","0.0173207","0.0346414","0.2211061"
"7.32","1534.977","0.12175","0.0111529","0.0223058","0.2213636","7.32","2285.815","0.1219","0.0172304","0.0344608","0.2216364","7.32","2275.59","0.121775","0.0173357","0.0346714","0.2214091"
"7.33","1536.456","0.1219167","0.0111644","0.0223288","0.2216667","7.33","2287.903","0.1220583","0.0172519","0.0345038","0.2219242","7.33","2277.674","0.1219417","0.0173512","0.0347024","0.2217121"
"7.34","1537.933","0.1220833","0.0111751","0.0223502","0.2219697","7.34","2289.992","0.122225","0.0172722","0.0345444","0.2222273","7.34","2279.76","0.1221083","0.0173672","0.0347344","0.2220151"
"7.35","1539.408","0.12225","0.0111857","0.0223714","0.2222727","7.35","2292.083","0.1223917","0.0172915","0.034583","0.2225303","7.35","2281.849","0.122275","0.0173841","0.0347682","0.2223182"
"7.36","1540.882","0.1224167","0.011197","0.022394","0.2225758","7.36","2294.176","0.1225667","0.0173106","0.0346212","0.2228485","7.36","2283.942","0.1224417","0.0174016","0.0348032","0.2226212"
"7.37","1542.355","0.1225917","0.011209","0.022418","0.2228939","7.37","2296.271","0.122725","0.0173294","0.0346588","0.2231364","7.37","2286.038","0.1226083","0.0174192","0.0348384","0.2229242"
"7.38","1543.828","0.12275","0.0112218","0.0224436","0.2231818","7.38","2298.368","0.1228917","0.0173481","0.0346962","0.2234394","7.38","2288.136","0.1227833","0.0174371","0.0348742","0.2232424"
"7.39","1545.3","0.1229167","0.0112355","0.022471","0.2234848","7.39","2300.466","0.1230583","0.0173665","0.034733","0.2237424","7.39","2290.235","0.1229417","0.0174556","0.0349112","0.2235303"
"7.4","1546.771","0.1230833","0.0112501","0.0225002","0.2237879","7.4","2302.565","0.123225","0.0173847","0.0347694","0.2240455","7.4","2292.336","0.1231083","0.0174747","0.0349494","0.2238334"
"7.41","1548.243","0.12325","0.0112655","0.022531","0.2240909","7.41","2304.663","0.1233917","0.0174026","0.0348052","0.2243485","7.41","2294.439","0.123275","0.017494","0.034988","0.2241364"
"7.42","1549.715","0.1234167","0.0112818","0.0225636","0.2243939","7.42","2306.76","0.1235583","0.0174199","0.0348398","0.2246515","7.42","2296.546","0.12345","0.0175137","0.0350274","0.2244546"
"7.43","1551.188","0.1235833","0.0112985","0.022597","0.224697","7.43","2308.858","0.123725","0.017437","0.034874","0.2249546","7.43","2298.654","0.1236083","0.0175343","0.0350686","0.2247424"
"7.44","1552.661","0.12375","0.0113151","0.0226302","0.225","7.44","2310.956","0.1238917","0.0174541","0.0349082","0.2252576","7.44","2300.765","0.123775","0.0175562","0.0351124","0.2250455"
"7.45","1554.135","0.1239167","0.0113316","0.0226632","0.225303","7.45","2313.052","0.1240667","0.0174711","0.0349422","0.2255758","7.45","2302.878","0.1239417","0.0175793","0.0351586","0.2253485"
"7.46","1555.61","0.1240833","0.0113476","0.0226952","0.2256061","7.46","2315.148","0.1242333","0.0174881","0.0349762","0.2258788","7.46","2304.992","0.1241083","0.0176035","0.035207","0.2256515"
"7.47","1557.086","0.12425","0.0113626","0.0227252","0.2259091","7.47","2317.243","0.1243917","0.0175057","0.0350114","0.2261667","7.47","2307.108","0.124275","0.0176283","0.0352566","0.2259545"
"7.48","1558.563","0.1244167","0.0113771","0.0227542","0.2262121","7.48","2319.34","0.1245583","0.0175238","0.0350476","0.2264697","7.48","2309.221","0.1244417","0.017653","0.035306","0.2262576"
"7.49","1560.037","0.1245833","0.0113917","0.0227834","0.2265152","7.49","2321.437","0.1247333","0.0175427","0.0350854","0.2267879","7.49","2311.332","0.1246083","0.0176775","0.035355","0.2265606"
"7.5","1561.508","0.12475","0.0114064","0.0228128","0.2268182","7.5","2323.534","0.1248917","0.0175628","0.0351256","0.2270758","7.5","2313.439","0.124775","0.0177016","0.0354032","0.2268636"
"7.51","1562.973","0.1249167","0.0114214","0.0228428","0.2271212","7.51","2325.632","0.1250583","0.0175839","0.0351678","0.2273788","7.51","2315.545","0.1249417","0.0177249","0.0354498","0.2271667"
"7.52","1564.436","0.1250833","0.0114366","0.0228732","0.2274242","7.52","2327.732","0.125225","0.0176062","0.0352124","0.2276818","7.52","2317.652","0.1251083","0.0177472","0.0354944","0.2274697"
"7.53","1565.897","0.12525","0.0114513","0.0229026","0.2277273","7.53","2329.833","0.1253917","0.0176299","0.0352598","0.2279848","7.53","2319.761","0.125275","0.0177684","0.0355368","0.2277727"
"7.54","1567.359","0.125425","0.0114654","0.0229308","0.2280454","7.54","2331.935","0.1255667","0.0176549","0.0353098","0.228303","7.54","2321.874","0.1254417","0.0177884","0.0355768","0.2280758"
"7.55","1568.82","0.1255917","0.0114789","0.0229578","0.2283485","7.55","2334.036","0.1257333","0.0176808","0.0353616","0.228606","7.55","2323.987","0.1256167","0.0178074","0.0356148","0.2283939"
"7.56","1570.282","0.12575","0.0114925","0.022985","0.2286364","7.56","2336.138","0.1259","0.0177073","0.0354146","0.2289091","7.56","2326.101","0.125775","0.0178261","0.0356522","0.2286818"
"7.57","1571.744","0.1259167","0.0115068","0.0230136","0.2289394","7.57","2338.241","0.1260583","0.017734","0.035468","0.229197","7.57","2328.213","0.1259417","0.0178451","0.0356902","0.2289848"
"7.58","1573.207","0.1260917","0.0115215","0.023043","0.2292576","7.58","2340.343","0.1262333","0.0177603","0.0355206","0.2295152","7.58","2330.325","0.1261083","0.0178645","0.035729","0.2292879"
"7.59","1574.67","0.12625","0.0115365","0.023073","0.2295454","7.59","2342.443","0.1264","0.0177858","0.0355716","0.2298182","7.59","2332.436","0.126275","0.0178846","0.0357692","0.2295909"
"7.6","1576.131","0.1264167","0.0115516","0.0231032","0.2298485","7.6","2344.542","0.1265583","0.01781","0.03562","0.2301061","7.6","2334.546","0.1264417","0.0179056","0.0358112","0.229894"
"7.61","1577.587","0.1265833","0.0115662","0.0231324","0.2301515","7.61","2346.639","0.126725","0.0178324","0.0356648","0.2304091","7.61","2336.656","0.1266083","0.0179274","0.0358548","0.230197"
"7.62","1579.041","0.12675","0.0115799","0.0231598","0.2304546","7.62","2348.735","0.1268917","0.017853","0.035706","0.2307121","7.62","2338.766","0.126775","0.01795","0.0359","0.2305"
"7.63","1580.491","0.126925","0.0115924","0.0231848","0.2307727","7.63","2350.83","0.1270667","0.0178728","0.0357456","0.2310303","7.63","2340.875","0.1269417","0.0179734","0.0359468","0.230803"
"7.64","1581.94","0.1270833","0.0116033","0.0232066","0.2310606","7.64","2352.925","0.1272333","0.0178924","0.0357848","0.2313334","7.64","2342.983","0.1271083","0.0179974","0.0359948","0.2311061"
"7.65","1583.388","0.12725","0.0116129","0.0232258","0.2313637","7.65","2355.022","0.1273917","0.0179121","0.0358242","0.2316212","7.65","2345.091","0.127275","0.0180214","0.0360428","0.2314091"
"7.66","1584.835","0.1274167","0.0116213","0.0232426","0.2316667","7.66","2357.12","0.1275583","0.017932","0.035864","0.2319243","7.66","2347.196","0.1274417","0.0180447","0.0360894","0.2317121"
"7.67","1586.284","0.1275917","0.0116288","0.0232576","0.2319849","7.67","2359.218","0.1277333","0.0179522","0.0359044","0.2322424","7.67","2349.3","0.1276083","0.0180666","0.0361332","0.2320151"
"7.68","1587.732","0.1277583","0.0116359","0.0232718","0.2322879","7.68","2361.318","0.1278917","0.0179727","0.0359454","0.2325303","7.68","2351.404","0.1277833","0.0180872","0.0361744","0.2323333"
"7.69","1589.179","0.1279167","0.0116429","0.0232858","0.2325758","7.69","2363.42","0.1280583","0.017994","0.035988","0.2328333","7.69","2353.506","0.12795","0.0181062","0.0362124","0.2326364"
"7.7","1590.623","0.1280833","0.0116499","0.0232998","0.2328788","7.7","2365.523","0.128225","0.0180162","0.0360324","0.2331364","7.7","2355.609","0.1281083","0.0181241","0.0362482","0.2329242"
"7.71","1592.064","0.12825","0.0116575","0.023315","0.2331818","7.71","2367.627","0.1283917","0.0180392","0.0360784","0.2334394","7.71","2357.712","0.128275","0.0181414","0.0362828","0.2332273"
"7.72","1593.502","0.1284167","0.0116664","0.0233328","0.2334848","7.72","2369.732","0.1285583","0.0180623","0.0361246","0.2337424","7.72","2359.816","0.12845","0.0181588","0.0363176","0.2335455"
"7.73","1594.939","0.1285833","0.0116768","0.0233536","0.2337879","7.73","2371.837","0.128725","0.0180853","0.0361706","0.2340455","7.73","2361.922","0.1286167","0.0181762","0.0363524","0.2338485"
"7.74","1596.375","0.12875","0.0116885","0.023377","0.2340909","7.74","2373.941","0.1288917","0.0181082","0.0362164","0.2343485","7.74","2364.028","0.128775","0.0181937","0.0363874","0.2341364"
"7.75","1597.811","0.128925","0.0117009","0.0234018","0.2344091","7.75","2376.043","0.1290667","0.0181313","0.0362626","0.2346666","7.75","2366.134","0.1289417","0.0182117","0.0364234","0.2344394"
"7.76","1599.246","0.1290917","0.0117135","0.023427","0.2347121","7.76","2378.147","0.129225","0.018154","0.036308","0.2349546","7.76","2368.24","0.1291083","0.0182306","0.0364612","0.2347424"
"7.77","1600.682","0.12925","0.0117265","0.023453","0.235","7.77","2380.253","0.1294","0.0181759","0.0363518","0.2352727","7.77","2370.346","0.129275","0.0182501","0.0365002","0.2350454"
"7.78","1602.117","0.1294167","0.0117398","0.0234796","0.235303","7.78","2382.361","0.1295583","0.0181972","0.0363944","0.2355606","7.78","2372.452","0.1294417","0.01827","0.03654","0.2353485"
"7.79","1603.552","0.1295833","0.0117534","0.0235068","0.2356061","7.79","2384.472","0.129725","0.0182187","0.0364374","0.2358636","7.79","2374.558","0.1296083","0.0182902","0.0365804","0.2356515"
"7.8","1604.986","0.12975","0.0117671","0.0235342","0.2359091","7.8","2386.585","0.1298917","0.0182398","0.0364796","0.2361667","7.8","2376.664","0.129775","0.018311","0.036622","0.2359546"
"7.81","1606.42","0.1299167","0.0117806","0.0235612","0.2362121","7.81","2388.699","0.1300583","0.01826","0.03652","0.2364697","7.81","2378.771","0.1299417","0.0183321","0.0366642","0.2362576"
"7.82","1607.853","0.1300833","0.011793","0.023586","0.2365152","7.82","2390.814","0.130225","0.0182794","0.0365588","0.2367727","7.82","2380.88","0.1301083","0.018353","0.036706","0.2365606"
"7.83","1609.286","0.13025","0.0118042","0.0236084","0.2368182","7.83","2392.929","0.1303917","0.018298","0.036596","0.2370758","7.83","2382.988","0.130275","0.0183738","0.0367476","0.2368636"
"7.84","1610.717","0.1304167","0.0118147","0.0236294","0.2371212","7.84","2395.044","0.1305583","0.0183159","0.0366318","0.2373788","7.84","2385.095","0.1304417","0.0183948","0.0367896","0.2371667"
"7.85","1612.144","0.1305833","0.0118249","0.0236498","0.2374242","7.85","2397.159","0.130725","0.0183335","0.036667","0.2376818","7.85","2387.201","0.1306167","0.0184165","0.036833","0.2374848"
"7.86","1613.566","0.13075","0.0118352","0.0236704","0.2377273","7.86","2399.274","0.1308917","0.0183507","0.0367014","0.2379848","7.86","2389.308","0.130775","0.0184397","0.0368794","0.2377727"
"7.87","1614.982","0.1309167","0.0118457","0.0236914","0.2380303","7.87","2401.389","0.1310583","0.0183673","0.0367346","0.2382879","7.87","2391.415","0.1309417","0.0184641","0.0369282","0.2380758"
"7.88","1616.394","0.1310917","0.0118565","0.023713","0.2383485","7.88","2403.503","0.1312333","0.0183843","0.0367686","0.2386061","7.88","2393.521","0.1311083","0.0184884","0.0369768","0.2383788"
"7.89","1617.803","0.13125","0.0118682","0.0237364","0.2386363","7.89","2405.616","0.1313917","0.0184032","0.0368064","0.238894","7.89","2395.627","0.131275","0.0185115","0.037023","0.2386818"
"7.9","1619.212","0.1314167","0.0118808","0.0237616","0.2389394","7.9","2407.731","0.1315583","0.0184245","0.036849","0.239197","7.9","2397.734","0.13145","0.0185328","0.0370656","0.239"
"7.91","1620.62","0.1315833","0.011894","0.023788","0.2392424","7.91","2409.847","0.131725","0.0184475","0.036895","0.2395","7.91","2399.843","0.1316167","0.0185526","0.0371052","0.239303"
"7.92","1622.026","0.13175","0.0119076","0.0238152","0.2395454","7.92","2411.964","0.1319","0.0184718","0.0369436","0.2398182","7.92","2401.951","0.131775","0.0185715","0.037143","0.2395909"
"7.93","1623.429","0.131925","0.0119215","0.023843","0.2398636","7.93","2414.08","0.1320667","0.0184972","0.0369944","0.2401212","7.93","2404.061","0.1319417","0.01859","0.03718","0.2398939"
"7.94","1624.83","0.1320833","0.0119358","0.0238716","0.2401515","7.94","2416.195","0.132225","0.0185234","0.0370468","0.2404091","7.94","2406.172","0.1321167","0.0186088","0.0372176","0.2402121"
