"1 _ 1",,,,,,
"时间","载荷","行程","引伸计1","位移","位移(应变)","引伸计1(应变)"
"sec","N","mm","mm","mm","%","%"
"260.95","7190.437","5.299667","-.----","3.057557","12.10513","-.----"
"260.96","7188.976","5.301","-.----","3.05889","12.10756","-.----"
"260.97","7187.515","5.302342","-.----","3.060232","12.11","-.----"
"260.98","7186.049","5.303683","-.----","3.061573","12.11244","-.----"
"260.99","7184.577","5.305017","-.----","3.062906","12.11486","-.----"
"261","7183.097","5.306342","-.----","3.064231","12.11727","-.----"
"261.01","7181.608","5.307667","-.----","3.065557","12.11968","-.----"
"261.02","7180.107","5.309","-.----","3.06689","12.1221","-.----"
"261.03","7178.595","5.310333","-.----","3.068223","12.12453","-.----"
"261.04","7177.068","5.311675","-.----","3.069565","12.12697","-.----"
"261.05","7175.529","5.313017","-.----","3.070907","12.12941","-.----"
"261.06","7173.98","5.314358","-.----","3.072248","12.13185","-.----"
"261.07","7172.429","5.315683","-.----","3.073573","12.13426","-.----"
"261.08","7170.878","5.317017","-.----","3.074906","12.13668","-.----"
"261.09","7169.329","5.318342","-.----","3.076231","12.13909","-.----"
"261.1","7167.782","5.319667","-.----","3.077557","12.1415","-.----"
"261.11","7166.237","5.320992","-.----","3.078881","12.14391","-.----"
"261.12","7164.692","5.322333","-.----","3.080223","12.14635","-.----"
"261.13","7163.145","5.323667","-.----","3.081556","12.14877","-.----"
"261.14","7161.594","5.325","-.----","3.08289","12.1512","-.----"
"261.15","7160.037","5.326342","-.----","3.084231","12.15364","-.----"
"261.16","7158.474","5.327675","-.----","3.085565","12.15606","-.----"
"261.17","7156.907","5.329","-.----","3.08689","12.15847","-.----"
"261.18","7155.337","5.330325","-.----","3.088215","12.16088","-.----"
"261.19","7153.764","5.331642","-.----","3.089531","12.16327","-.----"
"261.2","7152.184","5.332975","-.----","3.090865","12.1657","-.----"
"261.21","7150.593","5.334325","-.----","3.092215","12.16815","-.----"
"261.22","7148.994","5.335659","-.----","3.093548","12.17058","-.----"
"261.23","7147.388","5.337","-.----","3.09489","12.17301","-.----"
"261.24","7145.782","5.338325","-.----","3.096215","12.17542","-.----"
"261.25","7144.178","5.339658","-.----","3.097548","12.17785","-.----"
"261.26","7142.582","5.340975","-.----","3.098865","12.18024","-.----"
"261.27","7140.994","5.342309","-.----","3.100198","12.18267","-.----"
"261.28","7139.416","5.343642","-.----","3.101532","12.18509","-.----"
"261.29","7137.846","5.344984","-.----","3.102873","12.18753","-.----"
"261.3","7136.281","5.346325","-.----","3.104215","12.18997","-.----"
"261.31","7134.716","5.347658","-.----","3.105548","12.19239","-.----"
"261.32","7133.148","5.348992","-.----","3.106882","12.19482","-.----"
"261.33","7131.574","5.350317","-.----","3.108206","12.19723","-.----"
"261.34","7129.992","5.35165","-.----","3.10954","12.19965","-.----"
"261.35","7128.4","5.352983","-.----","3.110873","12.20208","-.----"
"261.36","7126.797","5.354317","-.----","3.112206","12.2045","-.----"
"261.37","7125.181","5.355667","-.----","3.113556","12.20695","-.----"
"261.38","7123.552","5.357008","-.----","3.114898","12.20939","-.----"
"261.39","7121.914","5.358342","-.----","3.116231","12.21182","-.----"
"261.4","7120.269","5.359684","-.----","3.117573","12.21426","-.----"
"261.41","7118.621","5.361017","-.----","3.118906","12.21668","-.----"
"261.42","7116.972","5.362342","-.----","3.120232","12.21909","-.----"
"261.43","7115.323","5.363667","-.----","3.121556","12.2215","-.----"
"261.44","7113.674","5.365","-.----","3.12289","12.22392","-.----"
"261.45","7112.021","5.366333","-.----","3.124223","12.22635","-.----"
"261.46","7110.365","5.367667","-.----","3.125556","12.22877","-.----"
"261.47","7108.704","5.369","-.----","3.12689","12.2312","-.----"
"261.48","7107.036","5.370333","-.----","3.128223","12.23362","-.----"
"261.49","7105.363","5.371667","-.----","3.129557","12.23604","-.----"
"261.5","7103.684","5.373","-.----","3.13089","12.23847","-.----"
"261.51","7101.999","5.374325","-.----","3.132215","12.24088","-.----"
"261.52","7100.304","5.37565","-.----","3.13354","12.24329","-.----"
"261.53","7098.602","5.376983","-.----","3.134873","12.24571","-.----"
"261.54","7096.891","5.378325","-.----","3.136215","12.24815","-.----"
"261.55","7095.176","5.379667","-.----","3.137557","12.25059","-.----"
"261.56","7093.46","5.381009","-.----","3.138898","12.25303","-.----"
"261.57","7091.747","5.382342","-.----","3.140232","12.25545","-.----"
"261.58","7090.041","5.383675","-.----","3.141565","12.25788","-.----"
"261.59","7088.341","5.385","-.----","3.14289","12.26029","-.----"
"261.6","7086.647","5.386325","-.----","3.144215","12.2627","-.----"
"261.61","7084.958","5.387667","-.----","3.145556","12.26513","-.----"
"261.62","7083.271","5.389009","-.----","3.146898","12.26757","-.----"
"261.63","7081.584","5.39035","-.----","3.14824","12.27001","-.----"
"261.64","7079.895","5.391692","-.----","3.149581","12.27245","-.----"
"261.65","7078.2","5.393025","-.----","3.150915","12.27488","-.----"
"261.66","7076.5","5.394367","-.----","3.152256","12.27732","-.----"
"261.67","7074.793","5.395675","-.----","3.153565","12.2797","-.----"
"261.68","7073.077","5.397008","-.----","3.154898","12.28212","-.----"
"261.69","7071.346","5.398334","-.----","3.156223","12.28453","-.----"
"261.7","7069.597","5.399667","-.----","3.157557","12.28695","-.----"
"261.71","7067.832","5.401009","-.----","3.158898","12.28939","-.----"
"261.72","7066.052","5.402333","-.----","3.160223","12.2918","-.----"
"261.73","7064.264","5.403666","-.----","3.161556","12.29423","-.----"
"261.74","7062.473","5.404992","-.----","3.162881","12.29663","-.----"
"261.75","7060.688","5.406325","-.----","3.164215","12.29906","-.----"
"261.76","7058.912","5.40765","-.----","3.16554","12.30147","-.----"
"261.77","7057.148","5.408983","-.----","3.166873","12.30389","-.----"
"261.78","7055.396","5.410317","-.----","3.168207","12.30632","-.----"
"261.79","7053.654","5.41165","-.----","3.16954","12.30874","-.----"
"261.8","7051.918","5.412992","-.----","3.170881","12.31118","-.----"
"261.81","7050.187","5.414333","-.----","3.172223","12.31362","-.----"
"261.82","7048.455","5.415667","-.----","3.173556","12.31604","-.----"
"261.83","7046.723","5.416992","-.----","3.174881","12.31845","-.----"
"261.84","7044.986","5.418317","-.----","3.176207","12.32086","-.----"
"261.85","7043.243","5.419641","-.----","3.177531","12.32327","-.----"
"261.86","7041.492","5.420975","-.----","3.178865","12.3257","-.----"
"261.87","7039.731","5.422317","-.----","3.180206","12.32813","-.----"
"261.88","7037.961","5.423658","-.----","3.181548","12.33057","-.----"
"261.89","7036.182","5.424992","-.----","3.182881","12.333","-.----"
"261.9","7034.396","5.426333","-.----","3.184223","12.33544","-.----"
"261.91","7032.606","5.427667","-.----","3.185556","12.33786","-.----"
"261.92","7030.817","5.429","-.----","3.18689","12.34029","-.----"
"261.93","7029.029","5.430334","-.----","3.188223","12.34271","-.----"
"261.94","7027.243","5.431667","-.----","3.189557","12.34514","-.----"
"261.95","7025.459","5.433008","-.----","3.190898","12.34757","-.----"
"261.96","7023.676","5.434342","-.----","3.192232","12.35","-.----"
"261.97","7021.894","5.435675","-.----","3.193565","12.35242","-.----"
"261.98","7020.107","5.437008","-.----","3.194898","12.35485","-.----"
"261.99","7018.313","5.438342","-.----","3.196231","12.35727","-.----"
"262","7016.51","5.439667","-.----","3.197556","12.35968","-.----"
"262.01","7014.696","5.441","-.----","3.19889","12.3621","-.----"
"262.02","7012.872","5.442333","-.----","3.200223","12.36453","-.----"
"262.03","7011.037","5.443667","-.----","3.201557","12.36695","-.----"
"262.04","7009.194","5.445008","-.----","3.202898","12.36939","-.----"
"262.05","7007.346","5.446358","-.----","3.204248","12.37185","-.----"
"262.06","7005.496","5.447692","-.----","3.205582","12.37427","-.----"
"262.07","7003.647","5.449025","-.----","3.206915","12.3767","-.----"
"262.08","7001.803","5.45035","-.----","3.20824","12.37911","-.----"
"262.09","6999.963","5.451675","-.----","3.209565","12.38151","-.----"
"262.1","6998.126","5.452992","-.----","3.210882","12.38391","-.----"
"262.11","6996.291","5.454325","-.----","3.212215","12.38633","-.----"
"262.12","6994.455","5.455658","-.----","3.213548","12.38876","-.----"
"262.13","6992.614","5.457","-.----","3.21489","12.3912","-.----"
"262.14","6990.765","5.458333","-.----","3.216223","12.39362","-.----"
"262.15","6988.908","5.459667","-.----","3.217556","12.39604","-.----"
"262.16","6987.042","5.460992","-.----","3.218882","12.39845","-.----"
"262.17","6985.168","5.4623","-.----","3.22019","12.40083","-.----"
"262.18","6983.288","5.463634","-.----","3.221523","12.40326","-.----"
"262.19","6981.402","5.464958","-.----","3.222848","12.40567","-.----"
"262.2","6979.512","5.466292","-.----","3.224182","12.40809","-.----"
"262.21","6977.619","5.467633","-.----","3.225523","12.41053","-.----"
"262.22","6975.728","5.468983","-.----","3.226873","12.41298","-.----"
"262.23","6973.844","5.470317","-.----","3.228207","12.41541","-.----"
"262.24","6971.972","5.471658","-.----","3.229548","12.41785","-.----"
"262.25","6970.116","5.472992","-.----","3.230882","12.42027","-.----"
"262.26","6968.275","5.474317","-.----","3.232206","12.42268","-.----"
"262.27","6966.448","5.47565","-.----","3.23354","12.4251","-.----"
"262.28","6964.629","5.476984","-.----","3.234873","12.42753","-.----"
"262.29","6962.813","5.478325","-.----","3.236215","12.42997","-.----"
"262.3","6960.994","5.479659","-.----","3.237548","12.43239","-.----"
"262.31","6959.168","5.481","-.----","3.23889","12.43483","-.----"
"262.32","6957.332","5.482333","-.----","3.240223","12.43726","-.----"
"262.33","6955.481","5.483658","-.----","3.241548","12.43966","-.----"
"262.34","6953.614","5.484992","-.----","3.242881","12.44209","-.----"
"262.35","6951.73","5.486325","-.----","3.244215","12.44451","-.----"
"262.36","6949.83","5.487659","-.----","3.245548","12.44694","-.----"
"262.37","6947.916","5.488992","-.----","3.246881","12.44936","-.----"
"262.38","6945.993","5.490334","-.----","3.248223","12.4518","-.----"
"262.39","6944.063","5.491667","-.----","3.249557","12.45423","-.----"
"262.4","6942.132","5.493","-.----","3.25089","12.45665","-.----"
"262.41","6940.201","5.494333","-.----","3.252223","12.45907","-.----"
"262.42","6938.271","5.495667","-.----","3.253556","12.4615","-.----"
"262.43","6936.345","5.496992","-.----","3.254881","12.46391","-.----"
"262.44","6934.419","5.498342","-.----","3.256231","12.46636","-.----"
"262.45","6932.496","5.499683","-.----","3.257573","12.4688","-.----"
"262.46","6930.575","5.501025","-.----","3.258915","12.47124","-.----"
"262.47","6928.658","5.502367","-.----","3.260256","12.47368","-.----"
"262.48","6926.743","5.5037","-.----","3.26159","12.4761","-.----"
"262.49","6924.829","5.505033","-.----","3.262923","12.47853","-.----"
"262.5","6922.913","5.506359","-.----","3.264248","12.48094","-.----"
"262.51","6920.992","5.507683","-.----","3.265573","12.48335","-.----"
"262.52","6919.063","5.509017","-.----","3.266906","12.48577","-.----"
"262.53","6917.127","5.51035","-.----","3.26824","12.4882","-.----"
"262.54","6915.182","5.511692","-.----","3.269581","12.49063","-.----"
"262.55","6913.229","5.513033","-.----","3.270923","12.49307","-.----"
"262.56","6911.274","5.514359","-.----","3.272248","12.49548","-.----"
"262.57","6909.319","5.5157","-.----","3.27359","12.49792","-.----"
"262.58","6907.364","5.517025","-.----","3.274915","12.50033","-.----"
"262.59","6905.411","5.51835","-.----","3.27624","12.50274","-.----"
"262.6","6903.46","5.519667","-.----","3.277556","12.50513","-.----"
"262.61","6901.512","5.521","-.----","3.27889","12.50756","-.----"
"262.62","6899.563","5.522334","-.----","3.280223","12.50998","-.----"
"262.63","6897.611","5.52365","-.----","3.28154","12.51238","-.----"
"262.64","6895.651","5.524992","-.----","3.282881","12.51482","-.----"
"262.65","6893.681","5.526333","-.----","3.284223","12.51726","-.----"
"262.66","6891.698","5.527658","-.----","3.285548","12.51967","-.----"
"262.67","6889.707","5.528984","-.----","3.286873","12.52207","-.----"
"262.68","6887.711","5.530308","-.----","3.288198","12.52448","-.----"
"262.69","6885.717","5.531625","-.----","3.289515","12.52688","-.----"
"262.7","6883.729","5.532967","-.----","3.290856","12.52932","-.----"
"262.71","6881.75","5.534308","-.----","3.292198","12.53176","-.----"
"262.72","6879.784","5.535642","-.----","3.293531","12.53418","-.----"
"262.73","6877.83","5.536992","-.----","3.294881","12.53663","-.----"
"262.74","6875.887","5.538325","-.----","3.296215","12.53906","-.----"
"262.75","6873.958","5.539642","-.----","3.297532","12.54145","-.----"
"262.76","6872.04","5.540975","-.----","3.298865","12.54388","-.----"
"262.77","6870.13","5.5423","-.----","3.30019","12.54629","-.----"
"262.78","6868.223","5.543633","-.----","3.301523","12.54871","-.----"
"262.79","6866.316","5.544975","-.----","3.302865","12.55115","-.----"
"262.8","6864.404","5.546309","-.----","3.304198","12.55357","-.----"
"262.81","6862.482","5.547642","-.----","3.305532","12.556","-.----"
"262.82","6860.548","5.548975","-.----","3.306865","12.55842","-.----"
"262.83","6858.601","5.550308","-.----","3.308198","12.56085","-.----"
"262.84","6856.639","5.551633","-.----","3.309523","12.56326","-.----"
"262.85","6854.664","5.552967","-.----","3.310856","12.56568","-.----"
"262.86","6852.677","5.5543","-.----","3.31219","12.5681","-.----"
"262.87","6850.678","5.555642","-.----","3.313531","12.57054","-.----"
"262.88","6848.671","5.556983","-.----","3.314873","12.57298","-.----"
"262.89","6846.658","5.558317","-.----","3.316206","12.57541","-.----"
"262.9","6844.644","5.559667","-.----","3.317556","12.57786","-.----"
"262.91","6842.631","5.561","-.----","3.31889","12.58029","-.----"
"262.92","6840.623","5.562334","-.----","3.320223","12.58271","-.----"
"262.93","6838.618","5.563675","-.----","3.321565","12.58515","-.----"
"262.94","6836.619","5.565008","-.----","3.322898","12.58757","-.----"
"262.95","6834.622","5.56635","-.----","3.32424","12.59001","-.----"
"262.96","6832.628","5.567692","-.----","3.325582","12.59245","-.----"
"262.97","6830.636","5.569034","-.----","3.326923","12.59489","-.----"
"262.98","6828.642","5.570367","-.----","3.328257","12.59732","-.----"
"262.99","6826.643","5.5717","-.----","3.32959","12.59974","-.----"
"263","6824.636","5.573017","-.----","3.330906","12.60213","-.----"
"263.01","6822.616","5.574333","-.----","3.332223","12.60453","-.----"
"263.02","6820.578","5.575658","-.----","3.333548","12.60694","-.----"
"263.03","6818.524","5.576992","-.----","3.334881","12.60936","-.----"
"263.04","6816.456","5.578325","-.----","3.336215","12.61179","-.----"
"263.05","6814.378","5.579659","-.----","3.337548","12.61421","-.----"
"263.06","6812.3","5.580992","-.----","3.338881","12.61664","-.----"
"263.07","6810.229","5.582334","-.----","3.340223","12.61907","-.----"
"263.08","6808.169","5.583658","-.----","3.341548","12.62148","-.----"
"263.09","6806.128","5.584983","-.----","3.342873","12.62389","-.----"
"263.1","6804.105","5.586317","-.----","3.344206","12.62632","-.----"
"263.11","6802.098","5.58765","-.----","3.34554","12.62874","-.----"
"263.12","6800.103","5.588992","-.----","3.346881","12.63118","-.----"
"263.13","6798.118","5.590333","-.----","3.348223","12.63362","-.----"
"263.14","6796.135","5.591667","-.----","3.349556","12.63604","-.----"
"263.15","6794.15","5.593","-.----","3.35089","12.63847","-.----"
"263.16","6792.161","5.594333","-.----","3.352223","12.64089","-.----"
"263.17","6790.165","5.595667","-.----","3.353557","12.64332","-.----"
"263.18","6788.161","5.596983","-.----","3.354873","12.64571","-.----"
"263.19","6786.148","5.598317","-.----","3.356206","12.64814","-.----"
"263.2","6784.124","5.599642","-.----","3.357532","12.65054","-.----"
"263.21","6782.087","5.600975","-.----","3.358865","12.65297","-.----"
"263.22","6780.038","5.602308","-.----","3.360198","12.65539","-.----"
"263.23","6777.979","5.60365","-.----","3.36154","12.65783","-.----"
"263.24","6775.911","5.604975","-.----","3.362865","12.66024","-.----"
"263.25","6773.842","5.6063","-.----","3.36419","12.66265","-.----"
"263.26","6771.774","5.607625","-.----","3.365515","12.66506","-.----"
"263.27","6769.711","5.60895","-.----","3.36684","12.66747","-.----"
"263.28","6767.652","5.6103","-.----","3.36819","12.66992","-.----"
"263.29","6765.596","5.611642","-.----","3.369532","12.67236","-.----"
"263.3","6763.54","5.612992","-.----","3.370882","12.67482","-.----"
"263.31","6761.485","5.614342","-.----","3.372231","12.67727","-.----"
"263.32","6759.433","5.615684","-.----","3.373573","12.67971","-.----"
"263.33","6757.385","5.617017","-.----","3.374907","12.68213","-.----"
"263.34","6755.34","5.618342","-.----","3.376232","12.68454","-.----"
"263.35","6753.296","5.619658","-.----","3.377548","12.68694","-.----"
"263.36","6751.251","5.621","-.----","3.37889","12.68938","-.----"
"263.37","6749.196","5.622342","-.----","3.380231","12.69182","-.----"
"263.38","6747.125","5.623675","-.----","3.381565","12.69424","-.----"
"263.39","6745.041","5.625025","-.----","3.382915","12.6967","-.----"
"263.4","6742.945","5.62635","-.----","3.38424","12.6991","-.----"
"263.41","6740.844","5.627683","-.----","3.385573","12.70153","-.----"
"263.42","6738.742","5.629008","-.----","3.386898","12.70394","-.----"
"263.43","6736.644","5.630333","-.----","3.388223","12.70635","-.----"
"263.44","6734.548","5.631659","-.----","3.389548","12.70876","-.----"
"263.45","6732.458","5.633","-.----","3.39089","12.71119","-.----"
"263.46","6730.373","5.634342","-.----","3.392231","12.71364","-.----"
"263.47","6728.29","5.635675","-.----","3.393565","12.71606","-.----"
"263.48","6726.21","5.637008","-.----","3.394898","12.71848","-.----"
"263.49","6724.134","5.638333","-.----","3.396223","12.72089","-.----"
"263.5","6722.063","5.639675","-.----","3.397565","12.72333","-.----"
"263.51","6719.994","5.641","-.----","3.39889","12.72574","-.----"
"263.52","6717.926","5.642334","-.----","3.400223","12.72817","-.----"
"263.53","6715.852","5.643667","-.----","3.401556","12.73059","-.----"
"263.54","6713.771","5.645009","-.----","3.402898","12.73303","-.----"
"263.55","6711.683","5.646342","-.----","3.404232","12.73545","-.----"
"263.56","6709.588","5.647684","-.----","3.405573","12.73789","-.----"
"263.57","6707.489","5.649017","-.----","3.406907","12.74032","-.----"
"263.58","6705.39","5.65035","-.----","3.40824","12.74274","-.----"
"263.59","6703.292","5.651667","-.----","3.409556","12.74513","-.----"
"263.6","6701.197","5.652992","-.----","3.410882","12.74754","-.----"
"263.61","6699.104","5.654325","-.----","3.412215","12.74997","-.----"
"263.62","6697.008","5.655658","-.----","3.413548","12.75239","-.----"
"263.63","6694.908","5.656992","-.----","3.414882","12.75482","-.----"
"263.64","6692.803","5.658333","-.----","3.416223","12.75726","-.----"
"263.65","6690.693","5.659683","-.----","3.417573","12.75971","-.----"
"263.66","6688.581","5.661008","-.----","3.418898","12.76212","-.----"
"263.67","6686.466","5.662342","-.----","3.420231","12.76454","-.----"
"263.68","6684.351","5.663659","-.----","3.421548","12.76694","-.----"
"263.69","6682.235","5.664992","-.----","3.422882","12.76936","-.----"
"263.7","6680.118","5.666325","-.----","3.424215","12.77179","-.----"
"263.71","6677.998","5.667658","-.----","3.425548","12.77421","-.----"
"263.72","6675.874","5.668992","-.----","3.426881","12.77664","-.----"
"263.73","6673.747","5.670333","-.----","3.428223","12.77907","-.----"
"263.74","6671.62","5.671659","-.----","3.429548","12.78148","-.----"
"263.75","6669.493","5.672992","-.----","3.430882","12.78391","-.----"
"263.76","6667.371","5.674317","-.----","3.432207","12.78632","-.----"
"263.77","6665.254","5.675642","-.----","3.433531","12.78873","-.----"
"263.78","6663.141","5.676983","-.----","3.434873","12.79117","-.----"
"263.79","6661.03","5.678308","-.----","3.436198","12.79357","-.----"
"263.8","6658.917","5.67965","-.----","3.43754","12.79601","-.----"
"263.81","6656.798","5.680992","-.----","3.438881","12.79845","-.----"
"263.82","6654.673","5.682325","-.----","3.440215","12.80088","-.----"
"263.83","6652.545","5.683659","-.----","3.441548","12.8033","-.----"
"263.84","6650.417","5.684992","-.----","3.442882","12.80573","-.----"
"263.85","6648.291","5.686308","-.----","3.444198","12.80812","-.----"
"263.86","6646.169","5.687642","-.----","3.445531","12.81054","-.----"
"263.87","6644.05","5.688983","-.----","3.446873","12.81298","-.----"
"263.88","6641.934","5.690325","-.----","3.448215","12.81542","-.----"
"263.89","6639.822","5.691675","-.----","3.449565","12.81788","-.----"
"263.9","6637.714","5.693008","-.----","3.450898","12.8203","-.----"
"263.91","6635.61","5.69435","-.----","3.45224","12.82274","-.----"
"263.92","6633.511","5.695683","-.----","3.453573","12.82517","-.----"
"263.93","6631.415","5.697009","-.----","3.454898","12.82757","-.----"
"263.94","6629.319","5.698342","-.----","3.456232","12.83","-.----"
"263.95","6627.221","5.699675","-.----","3.457565","12.83242","-.----"
"263.96","6625.116","5.701008","-.----","3.458898","12.83485","-.----"
"263.97","6623.003","5.70235","-.----","3.46024","12.83729","-.----"
"263.98","6620.88","5.703675","-.----","3.461565","12.8397","-.----"
"263.99","6618.745","5.705","-.----","3.46289","12.8421","-.----"
"264","6616.6","5.706333","-.----","3.464223","12.84453","-.----"
"264.01","6614.442","5.707658","-.----","3.465548","12.84694","-.----"
"264.02","6612.273","5.708992","-.----","3.466881","12.84936","-.----"
"264.03","6610.095","5.710325","-.----","3.468215","12.85179","-.----"
"264.04","6607.912","5.711667","-.----","3.469556","12.85423","-.----"
"264.05","6605.727","5.713","-.----","3.47089","12.85665","-.----"
"264.06","6603.545","5.714334","-.----","3.472223","12.85907","-.----"
"264.07","6601.369","5.715667","-.----","3.473557","12.8615","-.----"
"264.08","6599.2","5.717","-.----","3.47489","12.86392","-.----"
"264.09","6597.036","5.718325","-.----","3.476215","12.86633","-.----"
"264.1","6594.879","5.71965","-.----","3.47754","12.86874","-.----"
"264.11","6592.725","5.720975","-.----","3.478865","12.87115","-.----"
"264.12","6590.573","5.722325","-.----","3.480215","12.8736","-.----"
"264.13","6588.423","5.723659","-.----","3.481548","12.87603","-.----"
"264.14","6586.272","5.725","-.----","3.48289","12.87847","-.----"
"264.15","6584.121","5.726325","-.----","3.484215","12.88088","-.----"
"264.16","6581.965","5.727658","-.----","3.485548","12.8833","-.----"
"264.17","6579.803","5.728992","-.----","3.486881","12.88573","-.----"
"264.18","6577.631","5.730309","-.----","3.488198","12.88812","-.----"
"264.19","6575.45","5.731642","-.----","3.489532","12.89054","-.----"
"264.2","6573.26","5.732975","-.----","3.490865","12.89297","-.----"
"264.21","6571.065","5.734308","-.----","3.492198","12.89539","-.----"
"264.22","6568.868","5.73565","-.----","3.49354","12.89783","-.----"
"264.23","6566.673","5.736992","-.----","3.494882","12.90027","-.----"
"264.24","6564.485","5.738325","-.----","3.496215","12.9027","-.----"
"264.25","6562.309","5.739658","-.----","3.497548","12.90512","-.----"
"264.26","6560.147","5.740992","-.----","3.498881","12.90754","-.----"
"264.27","6558.001","5.742317","-.----","3.500206","12.90995","-.----"
"264.28","6555.867","5.74365","-.----","3.50154","12.91238","-.----"
"264.29","6553.739","5.744992","-.----","3.502882","12.91482","-.----"
"264.3","6551.611","5.746325","-.----","3.504215","12.91724","-.----"
"264.31","6549.479","5.747667","-.----","3.505557","12.91968","-.----"
"264.32","6547.337","5.749","-.----","3.50689","12.9221","-.----"
"264.33","6545.187","5.750333","-.----","3.508223","12.92453","-.----"
"264.34","6543.027","5.751667","-.----","3.509556","12.92695","-.----"
"264.35","6540.858","5.753","-.----","3.51089","12.92938","-.----"
"264.36","6538.678","5.754333","-.----","3.512223","12.9318","-.----"
"264.37","6536.489","5.755675","-.----","3.513565","12.93424","-.----"
"264.38","6534.292","5.757009","-.----","3.514898","12.93667","-.----"
"264.39","6532.093","5.75835","-.----","3.51624","12.9391","-.----"
"264.4","6529.891","5.759684","-.----","3.517573","12.94153","-.----"
"264.41","6527.689","5.761017","-.----","3.518907","12.94395","-.----"
"264.42","6525.489","5.762341","-.----","3.520231","12.94636","-.----"
"264.43","6523.29","5.763675","-.----","3.521565","12.94879","-.----"
"264.44","6521.089","5.765008","-.----","3.522898","12.95121","-.----"
"264.45","6518.888","5.76635","-.----","3.52424","12.95365","-.----"
"264.46","6516.683","5.767684","-.----","3.525573","12.95607","-.----"
"264.47","6514.477","5.769025","-.----","3.526915","12.95851","-.----"
"264.48","6512.269","5.770359","-.----","3.528248","12.96094","-.----"
"264.49","6510.06","5.771692","-.----","3.529582","12.96336","-.----"
"264.5","6507.852","5.773025","-.----","3.530915","12.96579","-.----"
"264.51","6505.646","5.77435","-.----","3.53224","12.9682","-.----"
"264.52","6503.437","5.775683","-.----","3.533573","12.97062","-.----"
"264.53","6501.226","5.777017","-.----","3.534906","12.97304","-.----"
"264.54","6499.012","5.77835","-.----","3.53624","12.97547","-.----"
"264.55","6496.794","5.779684","-.----","3.537573","12.97789","-.----"
"264.56","6494.576","5.781025","-.----","3.538915","12.98033","-.----"
"264.57","6492.359","5.782342","-.----","3.540232","12.98273","-.----"
"264.58","6490.143","5.783675","-.----","3.541565","12.98515","-.----"
"264.59","6487.927","5.784992","-.----","3.542881","12.98754","-.----"
"264.6","6485.714","5.786325","-.----","3.544215","12.98997","-.----"
"264.61","6483.5","5.787658","-.----","3.545548","12.99239","-.----"
"264.62","6481.284","5.789","-.----","3.54689","12.99483","-.----"
"264.63","6479.063","5.790333","-.----","3.548223","12.99726","-.----"
"264.64","6476.837","5.791667","-.----","3.549556","12.99968","-.----"
"264.65","6474.607","5.792992","-.----","3.550881","13.00209","-.----"
"264.66","6472.374","5.794325","-.----","3.552215","13.00451","-.----"
"264.67","6470.141","5.795659","-.----","3.553548","13.00694","-.----"
"264.68","6467.908","5.796975","-.----","3.554865","13.00933","-.----"
"264.69","6465.674","5.798308","-.----","3.556198","13.01176","-.----"
"264.7","6463.44","5.799642","-.----","3.557531","13.01418","-.----"
"264.71","6461.209","5.800983","-.----","3.558873","13.01662","-.----"
"264.72","6458.981","5.802325","-.----","3.560215","13.01906","-.----"
"264.73","6456.762","5.803675","-.----","3.561565","13.02151","-.----"
"264.74","6454.552","5.805008","-.----","3.562898","13.02394","-.----"
"264.75","6452.354","5.806334","-.----","3.564223","13.02635","-.----"
"264.76","6450.166","5.80765","-.----","3.56554","13.02874","-.----"
"264.77","6447.988","5.808983","-.----","3.566873","13.03117","-.----"
"264.78","6445.813","5.810333","-.----","3.568223","13.03362","-.----"
"264.79","6443.636","5.811675","-.----","3.569565","13.03606","-.----"
"264.8","6441.453","5.813008","-.----","3.570898","13.03848","-.----"
"264.81","6439.261","5.814342","-.----","3.572231","13.04091","-.----"
"264.82","6437.061","5.815675","-.----","3.573565","13.04333","-.----"
"264.83","6434.849","5.817","-.----","3.57489","13.04574","-.----"
"264.84","6432.625","5.818317","-.----","3.576207","13.04814","-.----"
"264.85","6430.386","5.81965","-.----","3.57754","13.05056","-.----"
"264.86","6428.133","5.820992","-.----","3.578881","13.053","-.----"
"264.87","6425.868","5.822342","-.----","3.580232","13.05545","-.----"
"264.88","6423.594","5.823683","-.----","3.581573","13.05789","-.----"
"264.89","6421.315","5.825016","-.----","3.582906","13.06032","-.----"
"264.9","6419.039","5.82635","-.----","3.58424","13.06274","-.----"
"264.91","6416.768","5.827683","-.----","3.585573","13.06517","-.----"
"264.92","6414.504","5.829017","-.----","3.586906","13.06759","-.----"
"264.93","6412.248","5.830342","-.----","3.588232","13.07","-.----"
"264.94","6409.997","5.831675","-.----","3.589565","13.07242","-.----"
"264.95","6407.749","5.833","-.----","3.59089","13.07483","-.----"
"264.96","6405.501","5.834333","-.----","3.592223","13.07726","-.----"
"264.97","6403.251","5.835667","-.----","3.593556","13.07968","-.----"
"264.98","6400.995","5.837","-.----","3.59489","13.0821","-.----"
"264.99","6398.732","5.838342","-.----","3.596231","13.08454","-.----"
"265","6396.462","5.839667","-.----","3.597557","13.08695","-.----"
"265.01","6394.186","5.840991","-.----","3.598881","13.08936","-.----"
"265.02","6391.9","5.842325","-.----","3.600215","13.09179","-.----"
"265.03","6389.608","5.843667","-.----","3.601556","13.09423","-.----"
"265.04","6387.312","5.845008","-.----","3.602898","13.09667","-.----"
"265.05","6385.018","5.846342","-.----","3.604231","13.09909","-.----"
