"1 _ 1",,,,,,
"时间","载荷","行程","引伸计1","位移","位移(应变)","引伸计1(应变)"
"sec","N","mm","mm","mm","%","%"
"303","8559.912","15.55404","-.----","13.74277","25.53232","-.----"
"303.01","8558.928","15.55537","-.----","13.74409","25.53473","-.----"
"303.02","8557.948","15.5567","-.----","13.74543","25.53715","-.----"
"303.03","8556.976","15.55803","-.----","13.74675","25.53956","-.----"
"303.04","8556.01","15.55936","-.----","13.74809","25.54199","-.----"
"303.05","8555.047","15.5607","-.----","13.74943","25.54443","-.----"
"303.06","8554.085","15.56204","-.----","13.75077","25.54687","-.----"
"303.07","8553.121","15.56338","-.----","13.75211","25.5493","-.----"
"303.08","8552.15","15.56472","-.----","13.75345","25.55173","-.----"
"303.09","8551.177","15.56605","-.----","13.75478","25.55415","-.----"
"303.1","8550.2","15.56738","-.----","13.75611","25.55658","-.----"
"303.11","8549.22","15.5687","-.----","13.75743","25.55897","-.----"
"303.12","8548.237","15.57003","-.----","13.75876","25.56139","-.----"
"303.13","8547.249","15.57137","-.----","13.7601","25.56382","-.----"
"303.14","8546.255","15.5727","-.----","13.76143","25.56624","-.----"
"303.15","8545.256","15.57404","-.----","13.76277","25.56868","-.----"
"303.16","8544.251","15.57538","-.----","13.76411","25.57112","-.----"
"303.17","8543.245","15.57673","-.----","13.76545","25.57356","-.----"
"303.18","8542.24","15.57806","-.----","13.76679","25.57598","-.----"
"303.19","8541.238","15.57938","-.----","13.76811","25.5784","-.----"
"303.2","8540.237","15.58071","-.----","13.76944","25.5808","-.----"
"303.21","8539.237","15.58203","-.----","13.77076","25.58321","-.----"
"303.22","8538.229","15.58337","-.----","13.77209","25.58564","-.----"
"303.23","8537.213","15.58471","-.----","13.77344","25.58808","-.----"
"303.24","8536.185","15.58605","-.----","13.77478","25.59052","-.----"
"303.25","8535.141","15.58738","-.----","13.77611","25.59294","-.----"
"303.26","8534.088","15.58872","-.----","13.77744","25.59536","-.----"
"303.27","8533.028","15.59004","-.----","13.77877","25.59777","-.----"
"303.28","8531.967","15.59137","-.----","13.7801","25.60018","-.----"
"303.29","8530.905","15.59269","-.----","13.78142","25.60259","-.----"
"303.3","8529.845","15.59403","-.----","13.78275","25.60502","-.----"
"303.31","8528.784","15.59537","-.----","13.78409","25.60746","-.----"
"303.32","8527.728","15.59671","-.----","13.78544","25.6099","-.----"
"303.33","8526.675","15.59805","-.----","13.78678","25.61233","-.----"
"303.34","8525.631","15.59938","-.----","13.78811","25.61476","-.----"
"303.35","8524.595","15.60072","-.----","13.78944","25.61718","-.----"
"303.36","8523.564","15.60204","-.----","13.79077","25.61959","-.----"
"303.37","8522.537","15.60338","-.----","13.7921","25.62202","-.----"
"303.38","8521.51","15.60472","-.----","13.79345","25.62446","-.----"
"303.39","8520.479","15.60605","-.----","13.79478","25.62688","-.----"
"303.4","8519.438","15.60739","-.----","13.79612","25.62932","-.----"
"303.41","8518.388","15.60872","-.----","13.79745","25.63173","-.----"
"303.42","8517.331","15.61006","-.----","13.79879","25.63417","-.----"
"303.43","8516.271","15.61138","-.----","13.80011","25.63658","-.----"
"303.44","8515.207","15.61271","-.----","13.80144","25.63898","-.----"
"303.45","8514.142","15.61403","-.----","13.80276","25.6414","-.----"
"303.46","8513.073","15.61536","-.----","13.80409","25.6438","-.----"
"303.47","8511.998","15.61669","-.----","13.80542","25.64623","-.----"
"303.48","8510.918","15.61802","-.----","13.80675","25.64865","-.----"
"303.49","8509.833","15.61938","-.----","13.8081","25.65111","-.----"
"303.5","8508.749","15.62071","-.----","13.80944","25.65353","-.----"
"303.51","8507.67","15.62204","-.----","13.81077","25.65596","-.----"
"303.52","8506.597","15.62337","-.----","13.8121","25.65838","-.----"
"303.53","8505.529","15.6247","-.----","13.81343","25.66079","-.----"
"303.54","8504.463","15.62603","-.----","13.81475","25.6632","-.----"
"303.55","8503.394","15.62736","-.----","13.81609","25.66562","-.----"
"303.56","8502.318","15.62871","-.----","13.81744","25.66808","-.----"
"303.57","8501.238","15.63004","-.----","13.81877","25.6705","-.----"
"303.58","8500.155","15.63138","-.----","13.8201","25.67293","-.----"
"303.59","8499.073","15.63272","-.----","13.82145","25.67537","-.----"
"303.6","8497.991","15.63404","-.----","13.82277","25.67777","-.----"
"303.61","8496.914","15.63537","-.----","13.82409","25.68018","-.----"
"303.62","8495.841","15.63669","-.----","13.82542","25.68259","-.----"
"303.63","8494.77","15.63803","-.----","13.82676","25.68503","-.----"
"303.64","8493.695","15.63937","-.----","13.8281","25.68746","-.----"
"303.65","8492.616","15.64072","-.----","13.82944","25.68991","-.----"
"303.66","8491.536","15.64206","-.----","13.83079","25.69235","-.----"
"303.67","8490.458","15.6434","-.----","13.83213","25.69479","-.----"
"303.68","8489.382","15.64473","-.----","13.83346","25.69721","-.----"
"303.69","8488.311","15.64605","-.----","13.83478","25.69961","-.----"
"303.7","8487.243","15.64738","-.----","13.8361","25.70201","-.----"
"303.71","8486.173","15.64871","-.----","13.83744","25.70444","-.----"
"303.72","8485.093","15.65004","-.----","13.83877","25.70686","-.----"
"303.73","8483.997","15.65138","-.----","13.84011","25.7093","-.----"
"303.74","8482.886","15.65272","-.----","13.84144","25.71173","-.----"
"303.75","8481.757","15.65405","-.----","13.84278","25.71415","-.----"
"303.76","8480.621","15.65538","-.----","13.84411","25.71658","-.----"
"303.77","8479.481","15.65672","-.----","13.84545","25.719","-.----"
"303.78","8478.344","15.65805","-.----","13.84678","25.72143","-.----"
"303.79","8477.212","15.65938","-.----","13.84811","25.72385","-.----"
"303.8","8476.084","15.66072","-.----","13.84945","25.72627","-.----"
"303.81","8474.959","15.66205","-.----","13.85078","25.7287","-.----"
"303.82","8473.84","15.66339","-.----","13.85212","25.73114","-.----"
"303.83","8472.726","15.66473","-.----","13.85346","25.73358","-.----"
"303.84","8471.619","15.66607","-.----","13.8548","25.736","-.----"
"303.85","8470.519","15.66738","-.----","13.85611","25.7384","-.----"
"303.86","8469.422","15.6687","-.----","13.85743","25.74079","-.----"
"303.87","8468.325","15.67003","-.----","13.85876","25.74321","-.----"
"303.88","8467.222","15.67136","-.----","13.86009","25.74562","-.----"
"303.89","8466.104","15.67269","-.----","13.86142","25.74805","-.----"
"303.9","8464.971","15.67403","-.----","13.86276","25.75049","-.----"
"303.91","8463.825","15.67537","-.----","13.8641","25.75293","-.----"
"303.92","8462.67","15.67672","-.----","13.86545","25.75537","-.----"
"303.93","8461.513","15.67804","-.----","13.86677","25.75777","-.----"
"303.94","8460.357","15.67936","-.----","13.86809","25.76017","-.----"
"303.95","8459.205","15.68068","-.----","13.86941","25.76258","-.----"
"303.96","8458.055","15.68202","-.----","13.87074","25.765","-.----"
"303.97","8456.902","15.68335","-.----","13.87208","25.76743","-.----"
"303.98","8455.748","15.68469","-.----","13.87342","25.76986","-.----"
"303.99","8454.591","15.68603","-.----","13.87476","25.7723","-.----"
"304","8453.434","15.68738","-.----","13.87611","25.77476","-.----"
"304.01","8452.285","15.68871","-.----","13.87744","25.77717","-.----"
"304.02","8451.146","15.69003","-.----","13.87876","25.77958","-.----"
"304.03","8450.014","15.69136","-.----","13.88009","25.78199","-.----"
"304.04","8448.889","15.69268","-.----","13.88141","25.7844","-.----"
"304.05","8447.763","15.69403","-.----","13.88275","25.78683","-.----"
"304.06","8446.631","15.69537","-.----","13.8841","25.78927","-.----"
"304.07","8445.489","15.69671","-.----","13.88544","25.79171","-.----"
"304.08","8444.336","15.69804","-.----","13.88677","25.79414","-.----"
"304.09","8443.175","15.69938","-.----","13.8881","25.79656","-.----"
"304.1","8442.006","15.70071","-.----","13.88944","25.79899","-.----"
"304.11","8440.835","15.70204","-.----","13.89077","25.80141","-.----"
"304.12","8439.661","15.70337","-.----","13.8921","25.80383","-.----"
"304.13","8438.484","15.7047","-.----","13.89343","25.80624","-.----"
"304.14","8437.304","15.70604","-.----","13.89477","25.80868","-.----"
"304.15","8436.122","15.70738","-.----","13.8961","25.81111","-.----"
"304.16","8434.938","15.70872","-.----","13.89745","25.81356","-.----"
"304.17","8433.755","15.71007","-.----","13.8988","25.816","-.----"
"304.18","8432.575","15.71139","-.----","13.90012","25.81841","-.----"
"304.19","8431.397","15.71272","-.----","13.90145","25.82082","-.----"
"304.2","8430.223","15.71404","-.----","13.90277","25.82323","-.----"
"304.21","8429.044","15.71537","-.----","13.9041","25.82564","-.----"
"304.22","8427.858","15.71671","-.----","13.90544","25.82808","-.----"
"304.23","8426.662","15.71804","-.----","13.90677","25.8305","-.----"
"304.24","8425.456","15.71938","-.----","13.9081","25.83293","-.----"
"304.25","8424.24","15.72072","-.----","13.90944","25.83537","-.----"
"304.26","8423.018","15.72205","-.----","13.91078","25.83779","-.----"
"304.27","8421.792","15.72338","-.----","13.9121","25.8402","-.----"
"304.28","8420.565","15.7247","-.----","13.91343","25.84261","-.----"
"304.29","8419.34","15.72603","-.----","13.91476","25.84503","-.----"
"304.3","8418.116","15.72737","-.----","13.91609","25.84746","-.----"
"304.31","8416.896","15.72871","-.----","13.91744","25.84989","-.----"
"304.32","8415.677","15.73005","-.----","13.91878","25.85233","-.----"
"304.33","8414.463","15.73138","-.----","13.92011","25.85476","-.----"
"304.34","8413.255","15.73272","-.----","13.92144","25.85718","-.----"
"304.35","8412.053","15.73404","-.----","13.92277","25.85959","-.----"
"304.36","8410.858","15.73539","-.----","13.92412","25.86205","-.----"
"304.37","8409.664","15.7367","-.----","13.92543","25.86442","-.----"
"304.38","8408.462","15.73802","-.----","13.92675","25.86683","-.----"
"304.39","8407.237","15.73937","-.----","13.92809","25.86927","-.----"
"304.4","8405.986","15.74071","-.----","13.92944","25.87171","-.----"
"304.41","8404.714","15.74204","-.----","13.93077","25.87414","-.----"
"304.42","8403.428","15.74338","-.----","13.93211","25.87658","-.----"
"304.43","8402.142","15.74471","-.----","13.93344","25.87898","-.----"
"304.44","8400.863","15.74603","-.----","13.93476","25.8814","-.----"
"304.45","8399.601","15.74736","-.----","13.93609","25.8838","-.----"
"304.46","8398.355","15.74869","-.----","13.93742","25.88623","-.----"
"304.47","8397.125","15.75002","-.----","13.93875","25.88865","-.----"
"304.48","8395.91","15.75137","-.----","13.94009","25.89109","-.----"
"304.49","8394.711","15.7527","-.----","13.94143","25.89352","-.----"
"304.5","8393.523","15.75404","-.----","13.94277","25.89596","-.----"
"304.51","8392.35","15.75537","-.----","13.9441","25.89838","-.----"
"304.52","8391.184","15.75671","-.----","13.94544","25.9008","-.----"
"304.53","8390.024","15.75803","-.----","13.94675","25.9032","-.----"
"304.54","8388.862","15.75935","-.----","13.94808","25.90561","-.----"
"304.55","8387.69","15.76069","-.----","13.94942","25.90805","-.----"
"304.56","8386.502","15.76203","-.----","13.95076","25.91049","-.----"
"304.57","8385.295","15.76337","-.----","13.9521","25.91291","-.----"
"304.58","8384.07","15.76471","-.----","13.95344","25.91535","-.----"
"304.59","8382.832","15.76604","-.----","13.95477","25.91777","-.----"
"304.6","8381.586","15.76737","-.----","13.9561","25.9202","-.----"
"304.61","8380.339","15.76869","-.----","13.95742","25.92259","-.----"
"304.62","8379.09","15.77003","-.----","13.95875","25.92502","-.----"
"304.63","8377.843","15.77137","-.----","13.9601","25.92746","-.----"
"304.64","8376.596","15.77271","-.----","13.96144","25.9299","-.----"
"304.65","8375.348","15.77404","-.----","13.96277","25.93232","-.----"
"304.66","8374.101","15.77539","-.----","13.96412","25.93477","-.----"
"304.67","8372.854","15.77672","-.----","13.96545","25.93718","-.----"
"304.68","8371.607","15.77805","-.----","13.96678","25.93961","-.----"
"304.69","8370.364","15.77938","-.----","13.9681","25.94202","-.----"
"304.7","8369.121","15.78071","-.----","13.96944","25.94444","-.----"
"304.71","8367.876","15.78204","-.----","13.97077","25.94686","-.----"
"304.72","8366.626","15.78337","-.----","13.9721","25.94929","-.----"
"304.73","8365.366","15.78472","-.----","13.97344","25.95173","-.----"
"304.74","8364.095","15.78605","-.----","13.97478","25.95415","-.----"
"304.75","8362.814","15.78738","-.----","13.97611","25.95658","-.----"
"304.76","8361.527","15.78872","-.----","13.97745","25.959","-.----"
"304.77","8360.236","15.79004","-.----","13.97877","25.96141","-.----"
"304.78","8358.941","15.79137","-.----","13.98009","25.96382","-.----"
"304.79","8357.645","15.7927","-.----","13.98143","25.96624","-.----"
"304.8","8356.345","15.79403","-.----","13.98276","25.96867","-.----"
"304.81","8355.045","15.79537","-.----","13.9841","25.97111","-.----"
"304.82","8353.747","15.79672","-.----","13.98545","25.97355","-.----"
"304.83","8352.454","15.79805","-.----","13.98678","25.97597","-.----"
"304.84","8351.169","15.79938","-.----","13.98811","25.9784","-.----"
"304.85","8349.89","15.80071","-.----","13.98944","25.9808","-.----"
"304.86","8348.617","15.80203","-.----","13.99076","25.98321","-.----"
"304.87","8347.35","15.80336","-.----","13.99209","25.98562","-.----"
"304.88","8346.079","15.80469","-.----","13.99342","25.98805","-.----"
"304.89","8344.803","15.80603","-.----","13.99475","25.99047","-.----"
"304.9","8343.519","15.80737","-.----","13.99609","25.99291","-.----"
"304.91","8342.225","15.80871","-.----","13.99744","25.99535","-.----"
"304.92","8340.927","15.81004","-.----","13.99877","25.99777","-.----"
"304.93","8339.627","15.81138","-.----","14.0001","26.0002","-.----"
"304.94","8338.326","15.8127","-.----","14.00143","26.00261","-.----"
"304.95","8337.025","15.81402","-.----","14.00275","26.00502","-.----"
"304.96","8335.726","15.81536","-.----","14.00409","26.00744","-.----"
"304.97","8334.425","15.81669","-.----","14.00542","26.00986","-.----"
"304.98","8333.123","15.81803","-.----","14.00676","26.0123","-.----"
"304.99","8331.82","15.81938","-.----","14.0081","26.01474","-.----"
"305","8330.52","15.82073","-.----","14.00945","26.0172","-.----"
"305.01","8329.221","15.82205","-.----","14.01078","26.01961","-.----"
"305.02","8327.923","15.82337","-.----","14.0121","26.02201","-.----"
"305.03","8326.627","15.82469","-.----","14.01342","26.02441","-.----"
"305.04","8325.329","15.82603","-.----","14.01475","26.02683","-.----"
"305.05","8324.024","15.82735","-.----","14.01608","26.02925","-.----"
"305.06","8322.706","15.8287","-.----","14.01743","26.0317","-.----"
"305.07","8321.369","15.83003","-.----","14.01876","26.03412","-.----"
"305.08","8320.013","15.83138","-.----","14.0201","26.03656","-.----"
"305.09","8318.644","15.83271","-.----","14.02144","26.03899","-.----"
"305.1","8317.27","15.83404","-.----","14.02277","26.04141","-.----"
"305.11","8315.898","15.83537","-.----","14.0241","26.04383","-.----"
"305.12","8314.539","15.8367","-.----","14.02543","26.04624","-.----"
"305.13","8313.191","15.83803","-.----","14.02676","26.04867","-.----"
"305.14","8311.854","15.83937","-.----","14.0281","26.05109","-.----"
"305.15","8310.528","15.84071","-.----","14.02944","26.05353","-.----"
"305.16","8309.213","15.84205","-.----","14.03078","26.05597","-.----"
"305.17","8307.904","15.84339","-.----","14.03212","26.05841","-.----"
"305.18","8306.603","15.84472","-.----","14.03345","26.06082","-.----"
"305.19","8305.307","15.84604","-.----","14.03477","26.06323","-.----"
"305.2","8304.012","15.84737","-.----","14.0361","26.06565","-.----"
"305.21","8302.712","15.8487","-.----","14.03743","26.06806","-.----"
"305.22","8301.399","15.85003","-.----","14.03876","26.07049","-.----"
"305.23","8300.069","15.85138","-.----","14.0401","26.07293","-.----"
"305.24","8298.723","15.85272","-.----","14.04144","26.07536","-.----"
"305.25","8297.357","15.85405","-.----","14.04278","26.07779","-.----"
"305.26","8295.979","15.85538","-.----","14.04411","26.08021","-.----"
"305.27","8294.593","15.85671","-.----","14.04544","26.08262","-.----"
"305.28","8293.201","15.85803","-.----","14.04676","26.08503","-.----"
"305.29","8291.808","15.85937","-.----","14.04809","26.08745","-.----"
"305.3","8290.412","15.86071","-.----","14.04944","26.08989","-.----"
"305.31","8289.015","15.86205","-.----","14.05078","26.09233","-.----"
"305.32","8287.618","15.86339","-.----","14.05212","26.09477","-.----"
"305.33","8286.227","15.86473","-.----","14.05345","26.0972","-.----"
"305.34","8284.841","15.86606","-.----","14.05479","26.09962","-.----"
"305.35","8283.463","15.86738","-.----","14.05611","26.10203","-.----"
"305.36","8282.09","15.86871","-.----","14.05744","26.10444","-.----"
"305.37","8280.719","15.87004","-.----","14.05877","26.10686","-.----"
"305.38","8279.345","15.87137","-.----","14.06009","26.10927","-.----"
"305.39","8277.962","15.87272","-.----","14.06145","26.11173","-.----"
"305.4","8276.57","15.87404","-.----","14.06277","26.11414","-.----"
"305.41","8275.17","15.87538","-.----","14.06411","26.11658","-.----"
"305.42","8273.765","15.87672","-.----","14.06544","26.119","-.----"
"305.43","8272.356","15.87805","-.----","14.06678","26.12143","-.----"
"305.44","8270.945","15.87938","-.----","14.0681","26.12383","-.----"
"305.45","8269.535","15.8807","-.----","14.06943","26.12624","-.----"
"305.46","8268.124","15.88203","-.----","14.07076","26.12867","-.----"
"305.47","8266.712","15.88337","-.----","14.07209","26.13109","-.----"
"305.48","8265.301","15.88471","-.----","14.07344","26.13353","-.----"
"305.49","8263.891","15.88605","-.----","14.07478","26.13597","-.----"
"305.5","8262.484","15.88738","-.----","14.07611","26.13839","-.----"
"305.51","8261.085","15.88871","-.----","14.07744","26.1408","-.----"
"305.52","8259.689","15.89003","-.----","14.07876","26.14321","-.----"
"305.53","8258.296","15.89136","-.----","14.08009","26.14562","-.----"
"305.54","8256.901","15.89268","-.----","14.08141","26.14803","-.----"
"305.55","8255.5","15.89402","-.----","14.08275","26.15046","-.----"
"305.56","8254.088","15.89536","-.----","14.08409","26.15289","-.----"
"305.57","8252.666","15.8967","-.----","14.08543","26.15533","-.----"
"305.58","8251.236","15.89804","-.----","14.08677","26.15777","-.----"
"305.59","8249.8","15.89937","-.----","14.08809","26.16018","-.----"
"305.6","8248.359","15.9007","-.----","14.08943","26.16261","-.----"
"305.61","8246.918","15.90203","-.----","14.09076","26.16503","-.----"
"305.62","8245.478","15.90337","-.----","14.0921","26.16746","-.----"
"305.63","8244.039","15.90469","-.----","14.09342","26.16986","-.----"
"305.64","8242.605","15.90604","-.----","14.09477","26.17232","-.----"
"305.65","8241.176","15.90738","-.----","14.09611","26.17476","-.----"
"305.66","8239.752","15.90872","-.----","14.09745","26.1772","-.----"
"305.67","8238.332","15.91006","-.----","14.09879","26.17962","-.----"
"305.68","8236.917","15.91138","-.----","14.10011","26.18203","-.----"
"305.69","8235.503","15.91271","-.----","14.10144","26.18444","-.----"
"305.7","8234.088","15.91404","-.----","14.10277","26.18686","-.----"
"305.71","8232.667","15.91537","-.----","14.1041","26.18929","-.----"
"305.72","8231.233","15.91671","-.----","14.10544","26.19171","-.----"
"305.73","8229.782","15.91805","-.----","14.10678","26.19415","-.----"
"305.74","8228.313","15.91938","-.----","14.10811","26.19658","-.----"
"305.75","8226.828","15.92072","-.----","14.10945","26.199","-.----"
"305.76","8225.336","15.92205","-.----","14.11078","26.20143","-.----"
"305.77","8223.842","15.92338","-.----","14.1121","26.20383","-.----"
"305.78","8222.348","15.92471","-.----","14.11344","26.20626","-.----"
"305.79","8220.854","15.92603","-.----","14.11476","26.20867","-.----"
"305.8","8219.366","15.92737","-.----","14.1161","26.21109","-.----"
"305.81","8217.882","15.92872","-.----","14.11744","26.21354","-.----"
"305.82","8216.404","15.93006","-.----","14.11879","26.21599","-.----"
"305.83","8214.937","15.9314","-.----","14.12013","26.21843","-.----"
"305.84","8213.482","15.93273","-.----","14.12146","26.22085","-.----"
"305.85","8212.045","15.93407","-.----","14.1228","26.22327","-.----"
"305.86","8210.617","15.93539","-.----","14.12412","26.22568","-.----"
"305.87","8209.192","15.93672","-.----","14.12545","26.22809","-.----"
"305.88","8207.762","15.93805","-.----","14.12678","26.23052","-.----"
"305.89","8206.319","15.93938","-.----","14.12811","26.23294","-.----"
"305.9","8204.86","15.94073","-.----","14.12945","26.23538","-.----"
"305.91","8203.385","15.94205","-.----","14.13078","26.23779","-.----"
"305.92","8201.896","15.94338","-.----","14.13211","26.24021","-.----"
"305.93","8200.398","15.94472","-.----","14.13344","26.24264","-.----"
"305.94","8198.897","15.94603","-.----","14.13476","26.24503","-.----"
"305.95","8197.394","15.94736","-.----","14.13609","26.24744","-.----"
"305.96","8195.887","15.94868","-.----","14.13741","26.24985","-.----"
"305.97","8194.376","15.95002","-.----","14.13875","26.25227","-.----"
"305.98","8192.863","15.95137","-.----","14.14009","26.25473","-.----"
"305.99","8191.35","15.95271","-.----","14.14144","26.25717","-.----"
"306","8189.842","15.95404","-.----","14.14277","26.25959","-.----"
"306.01","8188.345","15.95537","-.----","14.1441","26.26202","-.----"
"306.02","8186.858","15.9567","-.----","14.14543","26.26443","-.----"
"306.03","8185.381","15.95802","-.----","14.14674","26.26682","-.----"
"306.04","8183.909","15.95935","-.----","14.14808","26.26925","-.----"
"306.05","8182.437","15.96069","-.----","14.14942","26.27168","-.----"
"306.06","8180.957","15.96203","-.----","14.15075","26.27411","-.----"
"306.07","8179.465","15.96337","-.----","14.15209","26.27655","-.----"
"306.08","8177.962","15.9647","-.----","14.15343","26.27897","-.----"
"306.09","8176.452","15.96603","-.----","14.15476","26.2814","-.----"
"306.1","8174.938","15.96737","-.----","14.1561","26.28382","-.----"
"306.11","8173.424","15.9687","-.----","14.15743","26.28624","-.----"
"306.12","8171.912","15.97003","-.----","14.15875","26.28865","-.----"
"306.13","8170.402","15.97137","-.----","14.1601","26.29109","-.----"
"306.14","8168.896","15.9727","-.----","14.16143","26.29352","-.----"
"306.15","8167.391","15.97405","-.----","14.16278","26.29597","-.----"
"306.16","8165.888","15.97539","-.----","14.16412","26.29841","-.----"
"306.17","8164.389","15.97673","-.----","14.16545","26.30083","-.----"
"306.18","8162.893","15.97806","-.----","14.16679","26.30326","-.----"
"306.19","8161.399","15.97938","-.----","14.16811","26.30567","-.----"
"306.2","8159.904","15.98071","-.----","14.16944","26.30807","-.----"
"306.21","8158.403","15.98203","-.----","14.17076","26.31049","-.----"
"306.22","8156.894","15.98338","-.----","14.1721","26.31293","-.----"
"306.23","8155.373","15.98472","-.----","14.17344","26.31536","-.----"
"306.24","8153.839","15.98606","-.----","14.17479","26.3178","-.----"
"306.25","8152.296","15.98738","-.----","14.17611","26.32021","-.----"
"306.26","8150.747","15.98872","-.----","14.17745","26.32264","-.----"
"306.27","8149.195","15.99004","-.----","14.17877","26.32505","-.----"
"306.28","8147.641","15.99137","-.----","14.18009","26.32745","-.----"
"306.29","8146.088","15.9927","-.----","14.18143","26.32988","-.----"
"306.3","8144.532","15.99404","-.----","14.18277","26.33232","-.----"
"306.31","8142.978","15.99538","-.----","14.18411","26.33476","-.----"
"306.32","8141.426","15.99673","-.----","14.18545","26.3372","-.----"
"306.33","8139.879","15.99805","-.----","14.18678","26.33961","-.----"
"306.34","8138.342","15.99939","-.----","14.18812","26.34204","-.----"
"306.35","8136.814","16.00072","-.----","14.18945","26.34446","-.----"
"306.36","8135.292","16.00204","-.----","14.19077","26.34687","-.----"
"306.37","8133.77","16.00338","-.----","14.1921","26.34929","-.----"
"306.38","8132.243","16.00471","-.----","14.19344","26.35172","-.----"
"306.39","8130.704","16.00604","-.----","14.19477","26.35414","-.----"
"306.4","8129.148","16.00738","-.----","14.1961","26.35656","-.----"
"306.41","8127.578","16.00872","-.----","14.19744","26.359","-.----"
"306.42","8125.997","16.01005","-.----","14.19878","26.36143","-.----"
"306.43","8124.409","16.01138","-.----","14.20011","26.36385","-.----"
"306.44","8122.818","16.0127","-.----","14.20143","26.36625","-.----"
"306.45","8121.226","16.01403","-.----","14.20276","26.36867","-.----"
"306.46","8119.632","16.01536","-.----","14.20409","26.37108","-.----"
"306.47","8118.037","16.01669","-.----","14.20542","26.3735","-.----"
"306.48","8116.439","16.01804","-.----","14.20677","26.37595","-.----"
"306.49","8114.84","16.01938","-.----","14.20811","26.3784","-.----"
"306.5","8113.244","16.02073","-.----","14.20945","26.38083","-.----"
"306.51","8111.653","16.02205","-.----","14.21078","26.38324","-.----"
"306.52","8110.069","16.02337","-.----","14.2121","26.38565","-.----"
"306.53","8108.489","16.0247","-.----","14.21343","26.38806","-.----"
"306.54","8106.909","16.02603","-.----","14.21476","26.39049","-.----"
"306.55","8105.324","16.02737","-.----","14.2161","26.39292","-.----"
"306.56","8103.729","16.0287","-.----","14.21743","26.39533","-.----"
"306.57","8102.123","16.03004","-.----","14.21877","26.39777","-.----"
"306.58","8100.508","16.03138","-.----","14.2201","26.4002","-.----"
"306.59","8098.887","16.03272","-.----","14.22145","26.40264","-.----"
"306.6","8097.262","16.03404","-.----","14.22277","26.40505","-.----"
"306.61","8095.638","16.03537","-.----","14.22409","26.40745","-.----"
"306.62","8094.016","16.03669","-.----","14.22542","26.40986","-.----"
"306.63","8092.392","16.03803","-.----","14.22676","26.41231","-.----"
"306.64","8090.767","16.03938","-.----","14.2281","26.41474","-.----"
"306.65","8089.142","16.04072","-.----","14.22944","26.41718","-.----"
"306.66","8087.519","16.04206","-.----","14.23079","26.41962","-.----"
"306.67","8085.902","16.04339","-.----","14.23212","26.42205","-.----"
"306.68","8084.294","16.04472","-.----","14.23345","26.42446","-.----"
"306.69","8082.694","16.04605","-.----","14.23478","26.42688","-.----"
"306.7","8081.097","16.04737","-.----","14.2361","26.42929","-.----"
"306.71","8079.497","16.04871","-.----","14.23744","26.43171","-.----"
"306.72","8077.888","16.05004","-.----","14.23877","26.43414","-.----"
"306.73","8076.264","16.05137","-.----","14.2401","26.43656","-.----"
"306.74","8074.626","16.05271","-.----","14.24144","26.43898","-.----"
"306.75","8072.976","16.05405","-.----","14.24278","26.44143","-.----"
"306.76","8071.319","16.05538","-.----","14.2441","26.44384","-.----"
"306.77","8069.659","16.0567","-.----","14.24543","26.44624","-.----"
"306.78","8068","16.05803","-.----","14.24676","26.44867","-.----"
"306.79","8066.341","16.05937","-.----","14.24809","26.45109","-.----"
"306.8","8064.686","16.0607","-.----","14.24943","26.45352","-.----"
"306.81","8063.033","16.06204","-.----","14.25077","26.45596","-.----"
"306.82","8061.383","16.06338","-.----","14.25211","26.45839","-.----"
"306.83","8059.738","16.06472","-.----","14.25344","26.46082","-.----"
"306.84","8058.1","16.06605","-.----","14.25478","26.46324","-.----"
"306.85","8056.467","16.06738","-.----","14.25611","26.46567","-.----"
"306.86","8054.836","16.06871","-.----","14.25744","26.46808","-.----"
"306.87","8053.206","16.07003","-.----","14.25876","26.47049","-.----"
"306.88","8051.571","16.07136","-.----","14.26009","26.47289","-.----"
"306.89","8049.932","16.07271","-.----","14.26144","26.47535","-.----"
"306.9","8048.284","16.07404","-.----","14.26277","26.47777","-.----"
"306.91","8046.629","16.07538","-.----","14.26411","26.48021","-.----"
"306.92","8044.968","16.07672","-.----","14.26545","26.48264","-.----"
"306.93","8043.305","16.07803","-.----","14.26676","26.48503","-.----"
"306.94","8041.643","16.07936","-.----","14.26809","26.48744","-.----"
"306.95","8039.982","16.08068","-.----","14.26941","26.48985","-.----"
"306.96","8038.317","16.08202","-.----","14.27074","26.49227","-.----"
"306.97","8036.649","16.08335","-.----","14.27208","26.4947","-.----"
"306.98","8034.975","16.08469","-.----","14.27342","26.49714","-.----"
"306.99","8033.296","16.08603","-.----","14.27476","26.49958","-.----"
"307","8031.617","16.08738","-.----","14.2761","26.50202","-.----"
"307.01","8029.941","16.08872","-.----","14.27744","26.50446","-.----"
"307.02","8028.274","16.09002","-.----","14.27875","26.50683","-.----"
"307.03","8026.612","16.09135","-.----","14.28008","26.50924","-.----"
"307.04","8024.951","16.09268","-.----","14.28141","26.51167","-.----"
"307.05","8023.282","16.09403","-.----","14.28276","26.51412","-.----"
"307.06","8021.603","16.09537","-.----","14.2841","26.51655","-.----"
"307.07","8019.913","16.09671","-.----","14.28544","26.51899","-.----"
"307.08","8018.216","16.09804","-.----","14.28677","26.52141","-.----"
"307.09","8016.519","16.09937","-.----","14.2881","26.52383","-.----"
